,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
397,2021-07-01,特に問題なかった。お世話になりました。,3.25,見積もりの電話が早く、半ば強引だった。引越し経験ある方と話してみると、良い悪いの印象は当日の流れ、スタッフの方の印象で決まるのだと実感した。,愛知,愛知,午前,3,2,4,4,1,3,15,4
404,2021-06-30,良かったです。,5.0,急な対応にも迅速に動いて頂き本当に感謝しています。ありがとうございました。料金もお手頃で助かりました。,山形,山形,午前,5,5,5,5,4,3,0,5
399,2021-06-30,スムーズでとてもよかったです。,5.0,業者の人がとてもみんないい人でアークさんに頼んでよかったです。仕事もスピーディーで早かったのでとても助かりました。,石川,石川,午前,5,5,5,5,7,4,40,5
408,2021-06-29,アーク引っ越しセンター,3.0,営業マンは良かった。悪かったのは、終わった後アパートの外のオートロックのドアにテープを付けたまま帰られたので自分で外したのと、荷物の搬入の際にオートロックを支えてる幅が狭いドアを開けたままにされた為近所の方から怒られた。捨ててと頼んだ椅子も捨ててなくて部屋にあり。もぉ次回からアークさんは絶対頼まない。,愛知,愛知,午前,5,5,1,1,4,9,20,10
406,2021-06-28,礼儀正しく、手際よく仕事ができる印象でした。,4.5,見積もりの時間内に仕事を終わらせ、二人と数少ない人材からは想像も出来ない程、手際よく仕事を終えていたため、段取りもよく、噂に違わぬ腕を持った会社であったと思います。,福島,宮城,午前,4,4,5,5,3,4,10,6
407,2021-06-28,むだ話が多過ぎる,3.5,まず当日にいつまで経っても時間連絡が来ない上に結局1時間も過ぎて作業を開始。少しではあったが手伝いをさせられた。また新居での対応は知り合いの女性がしてくれたが、リーダーの人を始め作業員の無駄話が多く、割れ物などの上に荷物を多く乗せた状態で帰った。予定の時間を過ぎていたからか早く帰りたかったのだろうけど金を払ってる側からしたらとてもよくない対応だなと思いました。アークさんは2度と利用したくない。そしてこんな会社を紹介した御社に対してもとても不信感を覚えました。,大阪,大阪,午前,5,5,1,3,2,4,10,9
402,2021-06-27,明るくてよかった,4.75,【見積もり時の対応】コロナ対策として全てオンラインで見積りを行ってくれたのがよかったです。また説明も簡潔で時間をとられませんでした。【料金】段ボール等資材が無料で、会社の引っ越し補助である50000円を切れたことがよかった。【作業内容】早かったので、よかったです。ただ階段を走って物を運んでいたので、近隣住民への配慮は少し足りなかったかもしれないです。,茨城,茨城,午前,4,5,5,5,6,0,20,6
412,2021-06-26,少し暗かった印象がある,3.25,自分が想定していた料金よりは安く引っ越しが出来たが、作業員の方に疲れがあったのか少し暗い印象があった。作業終了後に事務所の人と電話し、アンケート等の案内を受け、作業員の印象や作業について答えるように言われたが、当日作業してくれた作業員の面前での回答を促され言いたい事をその場で言うのは非常に心苦しい場面もあったのでそこは改善していただきたい。また冷蔵庫の配置について、アドバイスと物販を持ちかけられたが、物販の値段を聞くのと物販を断ると態度が変わった点は少し気分が悪くなった。少し気になる点もあったが、作業のスピードや丁寧さ、料金設定を考慮すると妥当なところかという印象。,神奈川,神奈川,午前,4,3,3,3,2,3,0,10
413,2021-06-26,誠実に対応頂けました,4.0,単身世帯の引越のため、どうしても後回しとなるため、引越希望日の朝から夕刻までの時間枠の中で、結果的に夕刻の作業となり、待ち時間が長くなったことは悪かった点。ただそれはやむを得ないこととしても、作業自体は誠実にソツなく丁寧に実施され、かかった時間に対して、かかったコストは、割安と思われたことは良かった点。,愛知,愛知,午前,4,4,4,4,1,3,5,7
398,2021-06-26,とても明るくてハキハキとしていた,5.0,スタッフの行動が早く、非常に助かった。次回引っ越すことがあればまたアーク引越しセンターを利用したい。,愛知,愛知,午前,5,5,5,5,5,3,5,9
396,2021-06-26,作業員の方もとても良かったです。,4.75,まさかの冷蔵庫が入らないという点が残念でした。見積り時にロープ引き上げの案を出して頂けたら良かったです。結局後日に設置になり不便でした。植木鉢も一つ割れてしまいましたがそちらはすぐに弁償させてくださいとのことでしたが、丁度植え替えるタイミングでしたので大丈夫です。と、お伝えしました。誠意が伝わったのでそこは問題なかったです。,東京,東京,午前,5,5,5,4,12,12,80,10
414,2021-06-26,営業が現場を分かってない,3.0,エアコン代取り付けのコスパについてアドバイスを貰いながら契約したが、現場では全く助言通りにならず、(エアコン取り付け業者さんは普通は交換ですねという感じ)結局追加料金を取られた。営業が現場を分かってない為に起こったと思うので、次は頼まない。,大阪,大阪,午前,3,3,3,3,8,8,30,8
415,2021-06-25,丁寧でスピーディーだった,4.75,仕事が丁寧かつスピーディーで非常に助かりました。引っ越しする機会が多いのでまたお願いしたいと思います。,愛知,愛知,午前,4,5,5,5,8,0,0,5
409,2021-06-24,追加の申し出には返答してくれました。,4.0,ダンボール箱５０枚を迅速に運送してくました。追加のダンボール箱は無料で１０枚希望通りにうんそうしてくれました。,千葉,千葉,午前,4,4,4,4,6,10,30,6
416,2021-06-24,作業員がスペシャリスト！,4.5,引っ越しまでの日数が1週間をきっていた中での申し込みにも早々対応してくださり、金額もお財布に優しい額面だったので即決しました。当日到着前に電話くださり時間厳守。見るからに若い方なのに、教育が出来ており、言葉遣い、接客対応がスペシャリストでした。なによりも作業の丁寧さとスピードに驚きました。今回アークさんにお願いし、今回の作業員さんに出会え、新しい生活が出来たことを大変嬉しく思っております。ありがとうございました。,宮城,宮城,午前,4,4,5,5,2,4,20,8
417,2021-06-24,良かったです,5.0,段ボールを追加でお願いした際に、翌日届けてくださったが、19時ごろと電話で再度確認したが、夜9時半ごろの訪問だった。作業はテキパキしてくださり、大変助かりました。エアコン工事は追加料金がかからないパックにしたが、電圧交換？で4950円の追加料金がかかった。,大阪,大阪,午前,5,5,5,5,7,11,50,8
420,2021-06-23,電話対応もよく感じの悪い人はいなかったです。,4.5,引っ越しまで時間がなく電話のみで契約しましたが、迅速に対応してもらえました。ひとつだけ気になったのは、段ボールをコーポの部屋の玄関前にお願いしたのに全然違う場所にありました。こういう時は連絡がほしかったです。,愛知,愛知,午前,5,5,4,4,4,1,10,10
418,2021-06-23,信頼出来る引越し屋さん,5.0,何度も頼んでいる引越し業者さんなのでお安くしてもらえました。丁寧で仕事が早くいろいろ要望も聞いてくれました。5階建ての5階でエレベーターなしなのですごく大変だったと思うけど気配りもしてくれてお話もしてくれて楽しかったです。言葉使いも丁寧で笑顔で対応して頂き気持ちが良かったです。また引越しの際にはお願いしたいです。,愛知,愛知,午前,5,5,5,5,7,0,0,10
385,2021-06-21,若い人が多かった,3.0,若い人だったので最初は大丈夫かな？といった印象でしたがテキパキとやってくれました。訪問見積もりは主人が対応したので印象等はよくわかりませんが、特に粗品等はなくサービスで後日段ボールとガムテープをもってきてくれました。個人的には粗品よりもサービス料金で還元してもらえばと思っていたので交渉できたので良かったです。よくこの会社のトラックは目にするので安心なイメージはもっていました。,宮城,宮城,午前,3,3,3,3,9,5,60,9
419,2021-06-21,見積もりから作業まで丁寧で早くとてもよかった。,4.5,見積もり、作業、スタッフの対応が良かった。転居先にエレベーターが無く4階までの作業だったが、スムーズに引っ越し作業を終えていただき助かった。荷物搬出時、リーダー格のスタッフの新人スタッフへの言動で新人スタッフがプレッシャーを感じているのを感じ、いたたまれない気持ちになった。引っ越し完了後、ダンボールの引き取りサービスが、あると助かる。,宮城,茨城,午前,4,4,5,5,1,5,20,6
422,2021-06-21,とても良い,4.75,親切丁寧かつ、迅速なご対応ありがとうございました！価格も大満足です！営業ご担当の方は、価格や引越し時の相談を親身に考えて、頑張って頂きました！ありがとうございます！作業ご担当の方も荷物を大事に扱って頂き、また、大変スピーディーな動きで感動でした！また機会がありましたら宜しくお願い致します！,山形,山形,午前,4,5,5,5,2,6,30,5
410,2021-06-20,丁寧な対応で信頼できる,5.0,訪問見積もりの素早い対応に加え、出来ること出来ないことに分かりやすく答えてくれたうえに価格面でも十分に満足いくないようでした。,東京,東京,午前,5,5,5,5,2,4,15,10
423,2021-06-20,丁寧でとても親切だった,4.25,担当の方が料金等を頑張ってくれたので、アークさんにお願いしました。対応も丁寧で、好印象でした。作業員の方も対応もよく丁寧でお仕事が早く、私のわがままを受け入れてくれたので今回はいい引越し業者に出会えてよかったと思います,宮城,宮城,午前,3,4,5,5,4,6,10,7
383,2021-06-19,作業員さんの対応が非常に良かった,4.75,電話対応、訪問の対応、作業の迅速さと料金全て満足出来ました。引越し機会があればまた同じ引越し業者を利用したいと思います。,宮城,栃木,午前,5,4,5,5,1,4,15,6
426,2021-06-18,電話対応や引越し作業が丁寧かつ親切な印象。,5.0,【見積もり時の対応】電話対応だけですぐ見積もりを作成してもらえて助かった。かつ親切に自分だけでは気づかない家具や家電はあるかどうか聞いて貰えたことも有難かった。日にちや時間等の変更により料金を安めに抑える事が出来ることも教えてもらい感動した。【料金】同上【作業内容】作業プラスの荷物の拭き取り等もして頂いて有難かった。丁寧かつ迅速な対応で思ったよりも早くに引越しを終わらせられたので満足した。【全体的な評価】アーク引越しセンターさんを利用して良かった。また利用したいと思った。【良かった点】同上【気になった点】特になし,宮城,宮城,午前,5,5,5,5,8,5,10,7
411,2021-06-17,普通,2.25,おもったより来るのが4時半すぎてた。期待感がもてない。これでは引っ越しするのに値段高いわりにはサービスがよくなかったし、遅れるなら時間をちゃんとしてくれないと、これでは値段かたかいわりにはサービスができてない。アルコール消毒もしてないから前の引っ越し業者のほうがよかったなあと思います。これでは仕事じゃない,埼玉,埼玉,午前,2,3,2,2,2,8,1,7
425,2021-06-17,とてもキビキビとされてスムーズに作業が進みました,4.0,エアコンの取り外しと取付も一緒にお願いしたので、日にちも間が開かず最短で作業が進みました。金額的にも満足しています。皆さんいろいろありがとうございました。来週もまた同じ業者さんにお願いしているのでよろしくお願いします。,福島,神奈川,午前,4,4,4,4,2,3,20,6
421,2021-06-16,悪い所と良いところがあった。,2.5,・訪問見積もりで貰えた粗品なんてありませんでした。・業者の方から「割引はしません」と聞いてもいないのに先に言われました。・自分たちの社名の段ボールで詰めますと言っていましたが、「次の場所でも使用しますのでこのまま運んでください」と伝えた当方の物を使って箱詰めして大変でした。また、壁や床が傷つかない様に保護していた物も無くされてしまいました。・新居での大型の配置を聞かれ指定したのに別の所に置かれて移動に苦労しました。・アドバイス→本当に丁寧にやってくれる業者がいるのかわからない。中には、訪問見積もり時、次があるからと見積書を印刷して全く説明無しで直ぐ帰ってしまった営業マンもいた。地元や引越し先にある営業所に転送して話せる所は良かったが、そうで無い代表番号の受付のみの所は周囲が分かっていないので、説明しても状況が想像できなくて、本題のどんな品があるか聞かれるまでにトラックは入れる道なのか等1時間以上聞かれるので注意です。,新潟,新潟,午前,3,4,1,2,2,4,0,8
430,2021-06-13,スピーディー,5.0,本来契約に入っていなかった家具の組み立て(アークさんより購入したもの)を依頼しましたら組み立てしていただけました。とても助かりました。とにかくスピーディーであっという間に終わりました。,宮城,宮城,午前,5,5,5,5,2,2,5,9
431,2021-06-13,名の知れてる業者さん,4.0,ほぼ、一人の引っ越し状態でしたが、荷物の量は山盛りで、当日までまとめきれずにいました。でも、まとめきれずにいる荷物も素早くまとめて運んでくれました。見積りでもだいぶ頑張っていただきましたが、引っ越し当日の作業もとても頑張っていただきました。費用的にも満足です。,宮城,宮城,午前,4,4,4,4,8,8,30,7
429,2021-06-13,あまり認識していない会社だった,4.0,大型冷蔵庫とドラム型洗濯機のみの引っ越しで利用。値段も手頃だと思います。希望日の対応が出来ないということで値引きしてくれた。作業は二人で、とても丁寧に対応して頂いた。搬出の時に扉をはずすなど時間がかかってしまったが、嫌な顔などせず対応してくれた。,宮城,宮城,午前,4,4,4,4,6,2,0,8
427,2021-06-13,名前を聞いたことがあるくらいの会社,4.25,・アーク引越しセンターに引越しを依頼しました。積み込み作業、荷下ろし作業ともにスピーディーで、テキパキと進み、思っていたよりも早く引っ越しが終わりました。運んでくれた物以外の重たい家具の配置まで手伝ってもらい、とても助かりました。・引越し料金については相場がわからなかったのですが、結果的に訪問見積もりをしてもらった2社目に決めました。1社目の提示額は伝えることなく、より安い金額をご提示いただいたので信頼できると判断しました。これからお引越しを考えている方々には、やはり複数社に訪問見積もりを依頼することをオススメします。・もらった段ボールの数は正直言って、全然足りませんでした。自分たちの荷物の量に対して、段ボール何個くらい必要かが素人にはわかりかねるので、そこは訪問見積もりの際に、荷物をひと通り見てもらって、段ボール何個くらい必要か言ってもらえはよかったなと思いました。また、もらえる段ボールのサイズは圧倒的に小さいサイズを多めにもらっておくべきでした。,愛知,愛知,午前,3,4,5,5,8,4,10,9
428,2021-06-11,明るくてテキパキしており、手際も良かった。,4.5,梱包物など梱包する際は丁寧に作業していて安心感があった。また、運搬作業もテキパキしており、チームワークもよくてとてもスムーズだった。ただ、経験の浅い社員に対する安全教育はもう少し実施した方がよいと感じた。理由は、照明の取り付け時に台を使用していたが、使用する向きが上下逆で不安定な中取付作業していたから。,愛知,愛知,午前,4,5,4,5,6,7,15,10
432,2021-06-06,話しやすく迅速対応、礼儀正しくて気持ちがよい！,5.0,今回アーク引っ越しセンターさんでお願いしました。見積もりから引っ越し日までかなり時間のない状態でしたが迅速に対応していただき値段も頑張ってくれたと思います。引っ越し当日の日も当たり前の事ですが時間通りに来て、直ぐに作業に入ってくれました。たくさんあった荷物ですが、動きに無駄がなく、荷物一つ一つを丁寧に運ぼうとしてくれてるのが伝わりました。リーダーの方が作業の順序を的確に従業員に伝えていて、ここはこうしていこう、そこはこうした方がいいよとしっかり連携が取れている姿をみてとても安心でき信頼して頼めたと思います。アークさんにお願い出来てよかったです。ありがとうございました！,神奈川,神奈川,午前,5,5,5,5,5,4,40,10
433,2021-06-06,元気があり、丁寧で、安心してお任せ出来ました,4.75,小さな子供がいるのですが、嫌な顔せず、やんちゃな息子に対して少し遊んでくれたのが好印象でした。お値引の交渉も、色々と考えて下さり、希望通りの金額で大変助かりました。ありがとうございました。,愛知,愛知,午前,5,5,4,5,1,1,30,7
434,2021-06-06,格安,5.0,価格交渉の時から、凄く頑張ってくれて、良かったです。他では、こんなに安くならなかったかなぁと思います。作業も、早くて、確認する所もちゃんとしていて良かったです！,岐阜,岐阜,午前,5,5,5,5,8,4,30,6
437,2021-06-06,見積もりから引っ越しまで迅速,4.25,良かった点電話での見積もりから引っ越しまでが迅速で丁寧だった。悪かった点料金が少し高かった,愛知,愛知,午前,4,4,4,5,1,3,10,8
424,2021-06-05,てきぱきと無駄のない動き,3.75,見積りにきてくれた社員さんの、「今、即決してくれたら…」という言葉に負けてしまった。実は、これが嫌で一括見積りを選んだはずだったのに…作業に関しては、てきぱきと無駄のない動きで申し分なかったが、作業者が二人だったので「時間がかかったなぁ」という印象は否めない。食器などを包む緩衝材のようなものがなく、新聞をフル活用したが、これは欲しかった。段ボールの引き取りをしてくれるという話だったので、これから引き取りをお願いする予定です。,神奈川,神奈川,午前,4,4,4,3,8,6,30,7
438,2021-06-04,早く親切だった,4.25,【見積もり時の対応】一社目でほかも比較してから決めたかったのに今決めないと高くなりますよと言われ即決をきめさせられたのがいまいちだった。もっと考える余裕がほしい。【料金】ほかと比較できなかったが適切だったと思う。【作業内容】積み込み、積み下ろし。洗濯機の取り付け、テレビの配線。【全体的な評価】アークにおまかせして良かった。【良かった点】とても親切だった。雨でエレベーターもない中テキパキと作業してもらってとても助かった。鉢植やこまごまとした荷物もすべて運んでくれた。外れたふすまの取り付けや高いところにある火災報知器もとってくれた。【気になった点】ダンボールの追加が有料で、最初のダンボールだけでは全然足りなくて新たに買う必要があった。とりはずした洗濯機の設置を頼んだけど、取り付け業者がきてこれではとりつけられないと高額な部品代を請求された。,愛知,愛知,午前,4,3,5,5,6,4,30,10
435,2021-06-03,営業の方、引っ越し担当の方みんなお人柄がよい。,5.0,訪問お見積り、最終の金額ご提案までもスムーズにご対応いただき、こちらの依頼事項に対して、細かく提案してくださって助かりました。見積の際に、エアコンが古くなっていることなどこちらが気が付かなかった点もご指摘くださって、よく見て頂いているなと感心しました。引っ越し前日の荷詰め、当日の荷運びまで、非常にスムーズで何も不都合なく引っ越すことができ感謝しています。,千葉,千葉,午前,5,5,5,5,6,11,50,5
440,2021-06-03,親切で細かいところも聞いてくれた。,3.75,良かった点…ごく近くの引っ越しだったので、タンス等入ったままを運んでくれて、引っ越し後の片付けが楽でした。悪かった点…なかったと思います。一生懸命してくれて、最後のあいさつの感じもよかったです。,三重,三重,いつでも,3,4,4,4,2,0,10,4
436,2021-06-02,丁寧で、親切だった。,4.75,見積もりの対応、引越しも丁寧で親切にして頂きました。希望金額にも、できる限り対応していだだけました。,愛知,愛知,午前,4,5,5,5,8,4,20,7
441,2021-06-02,とても感じが良かったてす。,4.75,訪問見積もりのプランナーさんも引越し作業に来てくれた担当者の方々もみなさん感じが良かったです。引越し当日は天気が良く、とても暑い中、段取り良くスムーズに引越しができ感謝しております。ありがとうございました。,石川,石川,いつでも,4,5,5,5,3,5,0,5
439,2021-06-01,誠実な対応、スピーディーで熟練した技術は流石！,4.75,【見積もり時の対応】経験の豊富さが感じられて、安心してお願いできました。【料金】大変リーズナブルでした。【作業内容】スピーディーで、丁寧な搬送でした。【全体的な評価】前向きで熱心な対応が、好印象でした。【良かった点】荷物の量の多さに不安がありましたが、トラックに一回で積みきれたので嬉しかったです。段ボールや布団袋のサービス、ハンガーケース、精密機械の梱包も熟練した手際の良さを感じました。【気になった点】閑散期なので、日程の融通を訊いてくれるのではと期待したが、実際にはどんどん埋まってしまい、希望通りに押さえられず、厳しかったです。前日又は当日の事前連絡がなかったので、本当に来るのか不安になりました。,茨城,茨城,午前,4,5,5,5,7,6,20,3
444,2021-05-31,対応が良い。,4.0,色々ご無理を言いましたが、快くご対応いただきました。エレベーターもなかったので往復も大変だったと思いますが、しっかり作業していただきました。いざ引越ししてみると思った状態ではない事があるので、臨機応変に対応していただくと依頼する側も大変助かると思います。ありがとうございました。,愛知,愛知,いつでも,4,4,4,4,4,4,15,10
449,2021-05-31,引っ越しの梱包材がしっかりしている印象,4.25,基本的に箱詰めさえしてあればあとは何もしなくてよく、１時間もあれば単身の場合十分。テレビも専用ケースがあり、しっかりされてる印象。強いていうなら、ホコリを拭くようなものは持参されるといいとおもいました。すごく気配りされてるという感じはないものの、淡々と必要な仕事をしてくれた感じでした。現地調査などの見積もりはなかった分、手続きも簡単でした。段ボールは大きめでとにかく沢山はいります。,埼玉,埼玉,いつでも,4,4,4,5,4,5,15,7
445,2021-05-31,非常に丁寧で良かった,5.0,とても親切に素早く対応していただきました。スピードもあり仕事も丁寧だった為、非常に助かりました。,福島,福島,いつでも,5,5,5,5,4,4,5,6
447,2021-05-31,とても親切な対応をして下さいました,4.75,急に増えた荷物にも嫌がらずに対応して下さいましたし、引越し先の荷物の移動まで手伝って下さいました。感謝です。,岐阜,岐阜,いつでも,4,5,5,5,4,4,0,7
443,2021-05-31,早くて良かった,4.25,良かった点:全体的に対応が良かった。悪かった点:1日に何件も回らないといけない感じがあり、急ぎ作業で忙し無い感じあった。,三重,三重,いつでも,4,4,4,5,5,4,10,5
446,2021-05-30,リーダーさんの指図とチームワークが良かった。,4.75,引っ越し先の家具の配置やできばえの確認をしっかりしてくださいました。今は段ボールの回収をしていない見たいですが引き取り迄しっかりしてくださいました。,大阪,大阪,いつでも,4,5,5,5,10,12,30,6
454,2021-05-29,良かったです。,3.5,速さ、対応は大変良かったのですが、荷物の忘れがあったが残念でした。(確認をしなかったのも悪いのですが…。),愛知,愛知,いつでも,3,3,4,4,7,6,15,7
458,2021-05-28,丁寧、柔軟,4.25,勢いで決めた引っ越し業者さんだったが、当日の作業員さんの対応が丁寧で、色々と柔軟に対応してくれてとても有りがたかった。作業もスムーズだった。,宮城,宮城,いつでも,3,4,5,5,2,4,6,9
456,2021-05-28,とても丁寧で、テキパキと進めてくださいました。,5.0,3人で作業していただきましたが、手際良く、チームワークがとても良かったです。丁寧で礼儀正しく、気持ち良く引っ越しできました。引っ越しを検討している人がいたら、ぜひ勧めたいです。みなさん、体に気をつけて頑張ってください。,福島,福島,いつでも,5,5,5,5,3,4,20,6
455,2021-05-28,とても丁寧で頼んで良かったと思います,4.25,値段を抑えたいと伝えたら、色々なパターンを提案してくれてとても満足できる値段で引越してくれました安いからと言って手を抜くことはなく、むしろ細かいところにも気付いてくださり、予定していなかった照明器具の取り外しや梱包の終わっていない小物なども運んでくれました段ボールとガムテープは無料プレゼントでしたが、希望の日時に搬入してくださり、とても助かりました当日、引越先の駐車場で少しごたつきましたので先に相談なり下見をしていたらもっとスムーズにいったのかなと思います,静岡,静岡,いつでも,4,5,4,4,7,5,20,5
457,2021-05-28,引越し屋さんはみんな押しが強いと思った,4.0,見積もりをすぐ出してくれて、見積もりが終わったらダンボールをすぐくれて、すごい段取りがいいと思った。押しが強く1件目の見積もりで即決める事になったが、時間が取られなくて良かったと思う。旦那と相談して決めたかったが、それを許さない値下げ交渉と、見積もりを比べる事も許さない空気があるので、気が弱い人は断れないと思う。ハンガーは下さなくて良かった。そのまま新しい家のハンガーラックにかけて貰えた。,静岡,静岡,いつでも,4,4,4,4,1,5,20,6
459,2021-05-27,真面目な引っ越し屋さん。,3.75,営業さんはハキハキと明るく好印象でした。作業員さんは無愛想で少し話しかけにくい雰囲気でしたが、真剣に仕事をしてくださり良かったです。電動工具を用いて机を分解してくれたりとありがたかったです。目の前で部下に対して怒鳴ったのはビックリしましたが、そういう世界なのかなと思いました。,富山,富山,いつでも,3,4,3,5,4,7,0,5
450,2021-05-26,迅速丁寧,5.0,見積もり提示に誠意を見せてくれたのでこちらにお願いした。締結後すぐにダンボールを渡してくれたりとてもスムーズだった。引越し当日は3名のスタッフが来て1時間半ほどで梱包・運搬を完了させ、引越先も1時間半ほどで家具の配置・組立・運搬が終ったため非常にスピーディーだったため助かった。,埼玉,埼玉,いつでも,5,5,5,5,7,5,30,5
461,2021-05-25,丁寧,5.0,電話して当日にすぐ見積もり訪問に来ていただけると言うことでお願いしました。本当は数社見積もりに来ていただいて金額を比較しようと思っていたのですが、営業の方の対応が丁寧で真摯でしたので、もう何社も来ていただくのも面倒なのでお願いすることとしました。当日の作業員さんも丁寧に家具を扱ってくださり、気持ちの良い引っ越しができました。ありがとうございました。,大阪,大阪,午前,5,5,5,5,8,5,30,7
442,2021-05-25,丁寧でスピーディーで気持ち良かったです。,4.0,名古屋の運送会社から始めた事業だとお聞きし、丁寧な内容の様に思えたので一社目の見積もりで決めました。引っ越し先以外にも大型のサーフボードを運送して下さり大変助かりました。作業して下さった方3人もとてもスピーディーで一生懸命して下さり、重い家具をお一人で持たれたり、頭が下がりました。ありがとうございました。ただ、冷蔵庫の下に敷く物を販売されたり（いきなり聞かれて購入したけどこれはいらなかったなと思いました）エアコンの取り付け時、部品に一万超えの料金がかかったり、事前に詳しい説明が欲しかったです。せっかく気持ちのいい作業をして下さったのにテンション下がりました。お金のかかる事は事前にしっかり話すべきだと思います。これから引っ越しをされる方はエアコンの事はしっかりお聞きになられるべきだと思います。,大阪,大阪,いつでも,3,4,4,5,5,11,40,8
452,2021-05-24,話しやすくてお願いしやすい作業員でした。,4.5,思ったより荷物が多かったとの事でしたが嫌な顔せずに積み込んでくれました。又、下ろしてくれる時も配置に悩んでいると一緒に考えてくれたりと親切な作業員たちでした。見積もりの時の方はざっくばらんな感じで話しやすく、私的には即決でした。,石川,石川,いつでも,3,5,5,5,4,6,30,5
451,2021-05-23,若くて爽やかな印象,4.25,段ボール箱とガムテープは、無料で頂けたのですが、食器類を包んで、保護する包装紙等も頂けたら、より嬉しいです。,宮城,山形,いつでも,4,5,4,4,7,0,15,6
463,2021-05-23,仕事が丁寧で早い,5.0,想像以上にしっかりやっていただけました。やりきれなかった梱包も当日に急遽やっていただけました。新居に永住のつもりなので次は無いつもりですが、もしも次があればまたお願いするつもりです。,愛知,愛知,午前,5,5,5,5,8,8,40,7
464,2021-05-23,親切丁寧,4.0,当初の見積もりは80000円から100000円を予定していたが、50000円という破格の値段で対応していただけた。価格が安かったこともあり、多少のミスは折り込み済みではあったが、一切トラブルもなかった。見積もりも実際に訪問していただけたので、後々追加料金になることもなく安心して任せることができた。今まで5回ほど引っ越しをし、色々な業者に対応してもらったが、その中でも対応は上位だったと思います。一つだけ残念だったのが、冷蔵庫の下に敷くシートの営業が行われたことです。たしか4000円くらいだったと思います。それ以外は完璧でした。,宮城,神奈川,午前,4,4,4,4,1,4,7,9
465,2021-05-22,作業は丁寧でプロフェッショナル,4.0,新居での家具の急な配置換えにも快く対応して頂けましたまた、ベッドのネジが折れていたところも、ちゃんと教えてくれ、細かな説明やどうしたら良いかの提案もしてくださいました,愛知,愛知,午前,5,4,4,3,11,6,30,10
453,2021-05-22,営業さん、スタッフさんとても良い方でした。,5.0,引越しそのものは、業者さんに来ていただき大変助かりましたが、エアコンの取り外しと取り付けもお願いしていたのですが、手違いがあったり、予想外に痛い出費となり、別の業者さんにお願いした方が良かったと後悔しました。,茨城,茨城,いつでも,5,5,5,5,7,6,40,6
448,2021-05-21,丁寧,4.25,４階エレベータ無しは、相場より値段が高かった。料金は、差がほとんどなく、営業担当の印象が良かったので、決めました。,大阪,大阪,いつでも,4,4,4,5,6,9,15,8
467,2021-05-19,丁寧で素早くよかった。,4.0,すべてにおいて、手際よく、頼んでよかった。割れ物の梱包材まで無料でもらえたら、よかった。有料だった為、別で用意した。梱包材は、必要なものなので、つけておいてもらえたら、満足度があがった。,神奈川,神奈川,午前,4,4,4,4,3,1,70,9
466,2021-05-19,さわやかで好青年だった,5.0,引越し先が近所だったので、ガソリン代がかからない分、気持ち、値引きしてくれたら、嬉しかったかなぁと後で思いました。3人の若い好青年がこちらの希望を聞きながらテキパキと作業してくれたので、満足しています。,福井,福井,午前,5,5,5,5,3,8,0,5
468,2021-05-17,とても対応が素晴らしかったです。,5.0,アパートに来るまでの道がとても狭く、おまけに木が斜めに伸びてて車が入ってくるのに大変だったにもかかわらず、安全に荷物を運んでいただきました。時間も既定より早くテキパキと行なってくれました。お客さんに不安を持たせず、安心して頼める社員の方達でした。また引っ越しする際は、アーク引っ越しセンターにお願いしたいです。とても素晴らしい会社だと感じました。,宮城,宮城,午前,5,5,5,5,2,5,10,8
470,2021-05-16,以前にも利用したことがあり好印象でした,5.0,【見積もり時の対応】見積もりに来てくださった方がとても好印象でした。見積もり一件目ということもありすごく頑張っていただきました。続けて別の会社の見積もりの方に来ていただきましたが態度の違いにびっくりしました。こちらのお願いも聞いてくださり、ぜひこちらにお願いしたいとすぐに思いました。【料金】2軒から荷物を拾ってタワマンで下ろしだったのにもかかわらず大満足の値段でした【作業内容】いろいろと確認などもしっかりしてくださり、ありがとうございました。養生がかなり大変そうでとても申し訳なかったですが何一つ嫌な顔をせずにやってくださいました。また、使い終わった段ボールも回収していただけてかなり助かりした。届かなくて困っていた電気も外してくださりとてもありがたかったです。【全体的な評価】見積もりや当日の作業など、最初から最後までとても好印象でした。【良かった点】料金も安く、見積もりの際いろいろ頑張っていただきました。作業もとても丁寧で大満足です。【気になった点】特にありません　大満足でしたまた次回引っ越しする際も利用させていただきたいです。,神奈川,神奈川,午前,5,5,5,5,6,4,30,6
473,2021-05-16,質問への回答が速く、説明も分かりやすく丁寧でした。,5.0,極めて小規模なな仕事で、2個の荷物を別々の2箇所へ運ぶ面倒な仕事にも関わらず、きちっとした丁寧な対応でした。連絡した当日に来訪していただき、十分納得できる見積額と日程調整していただけましたので納得して即契約しました。,石川,石川,午前,5,5,5,5,3,1,0,5
472,2021-05-16,大手の引越し業者さんでしっかりしている。,4.5,何社も見積もりに来て頂くことになったのですが、対応がよかったのとあと数件断りの電話を入れるのが、やだなぁと思っていたら決めた業者さんが、断りの電話を入れてくれると言ったのもあったのでアークさんに決めさせて頂きました。,愛知,愛知,午前,5,5,3,5,3,1,15,9
