,引越し時期,タイトル,評価,口コミ,現在地,引越し先,依頼作業開始時間,電話・メール対応,見積もり対応,作業員,サービス,家具量,家電量,ダンボール,見積もり比較社数
388,2021-03-14,トータルとしてはよかった,4.5,営業さんは、ぜひ契約してほしいという感じで、セールストークに圧倒されたが、希望の日で時間も指定できたためよかった。当日は、とてもはやく作業がすすみ、ダンボールに入りきらない細々としたものもすべて運んでもいただけ、設置も要望にあわせて何度も調整していただけてよかった。,京都,京都,いつでも,4,4,5,5,7,4,50,3
394,2021-03-14,とても感じが良くてテキパキと作業をしていました。,4.5,チーフの方が後の二人にテキパキと指示を出しとても感じが良くてまた頼みたいと思いました。悪かった点は特にありません。,東京,東京,いつでも,4,4,5,5,4,5,20,6
299,2021-03-14,臨機応変に対応で、よかった。,4.0,初めての引っ越しであったので、他と比べてどうかということは分からないが、特に不満に思えることもなく良かったと思う。,京都,兵庫,いつでも,4,4,4,4,3,5,15,6
392,2021-03-14,とても紳士的で良かったです‼️,5.0,自分のスタイルにあった業者を分かりやすくかつ迅速に対応して頂きますのでとても良かったです。併せて、アフターサービスも、充実してるので助かりました。また、使わせていただきたいと思います❗本当にありがとうございました❗,埼玉,広島,いつでも,5,5,5,5,6,8,20,4
401,2021-03-13,明るい、笑顔、気持ちを読んでくださる,5.0,見積もり時には女性の方が来てくださいました。同じ性別のいうこともあり、いろいろと話しやすく、とても相談しやすかったです。粗品として、マスクを頂けたのも、このご時世とてもありがたかったです。訪問時間が何時になるか(早まりそうか、遅くなりそうか、道路の混雑状況も含めて）丁寧に状況や想定時刻を伝えてくださり、引っ越し準備でバタバタとしていた時だったので、とても助かりました。荷出し当日には、朝早いにもかかわらずテキパキと、笑顔で対応してくださり、とても気持ちが良かったです。また作業前には丁寧な説明、相互確認をしっかりと行なった上で、スムーズな作業に取り掛かってくださった為、安心して任せることができました。スムーズに作業を行なっていただけるよう、自身でも事前に荷物を固めておくことで、作業員の方々の手間を省くことができ、少しはお役立てできたかと思います。次に引っ越しを予定した際も、ぜひ利用させたいただきたいです。,愛知,東京,いつでも,5,5,5,5,1,3,15,8
379,2021-03-13,作業員の方々は感じよく、特に不満もなかったです,4.0,見積もりで訪問時限りの値引きを出された。引っ越しという利用者の大多数は不慣れ、かつ、相場が不明確な業種でこれをやられると、利用者は判断しようがない。とても不誠実に感じた。,愛知,大阪,いつでも,4,2,5,5,11,6,20,2
373,2021-03-13,新人教育があまりなされていない,3.0,重いのを無理に持ったり下ろしたりしてたせいか女性作業員がタイヤを無理に押し入れにしまった際に押し入れにタイヤ跡がついたり、ベッドのビスが歪んでいたのを引っ越す前にわかっていたのに引っ越し後にぐらついてたから聞いたら引っ越し前からバス穴が開いてたと言ってきたりなんだか雑な対応で忙しい時期なのはわかるし四階まで運ぶのは大変だとは思うが作業しながら作業員同士仕事上以外のお喋りしていたりなんだかガッカリでした,北海道,北海道,いつでも,3,4,2,3,7,5,50,8
395,2021-03-12,家具の扱い方も非常に丁寧で安心して任せられました。,5.0,今の時期はとても忙しいと思いますが、とても丁寧だったし、スピーディーに作業を進めて頂きほんとに良かったです。,福岡,福岡,いつでも,5,5,5,5,7,5,20,5
391,2021-03-12,丁寧かつ丁重に荷物を扱ってくれる。,4.5,[良好]引越し業者の仕組みの説明→これにより御社に決定相場が分からなかったため、自分の料理見積より高くなとったが、営業マンの荷を大切に扱う気持ちが伝わった。引越し日(即日搬送)のところ異動の状況(相談)に合わせ対応して下さったこと段ボールの追加依頼の対応の早さ[要望]皿等の緩衝材は、サービスして欲しかった。,愛知,東京,いつでも,4,5,4,5,4,5,20,8
402,2021-03-12,良い会社だと思う,3.25,作業員が2人しかおらず、移動距離10分程度の引越しにもかかわらず、9時間もかかった。値段は最安ではなかったが大手である安心感と、作業員が4人程と見込んで決定したが、失敗だった。時期的にしょうがないのかもしれないが、2人では作業スピードが遅すぎ、荷物を中に入れただけで1日が終わってしまった。作業員の2名はとても良い人達でした。,千葉,千葉,いつでも,3,4,5,1,9,11,40,7
403,2021-03-12,契約が決まってからの対応げ悪かった。,4.5,現場の作業員は非常に丁寧で逐次増員され作業には大変満足してます。が、契約後に担当営業員に、電話くれといっても無かったり、営業所に連絡して、折返し電話させるといってもなしのつぶて…再度連絡し、怒りをぶつけてやっと電話がかかってくる始末…当日も、開始予定時刻を過ぎてから大幅に遅れるとの連絡…会社としてどうなん？,滋賀,広島,いつでも,4,4,5,5,7,10,30,4
381,2021-03-12,実績が多い　有名,4.25,アリさんは専業の会社なので安心できるイメージはもともと持っていました。実際にきてもらって良かった点悪かった点を2点ずつ挙げます。●良かった点スタッフの方の印象がいい（見積、引越し当日共に）作業がスピーディーだった●悪かった点養生部材が汚かった　新築へ引越しだったので気になった前日などの連絡がなく当日本当に来るか不安だったトータルではすごく満足しています,大阪,大阪,いつでも,4,4,4,5,5,9,20,4
384,2021-03-11,迅速、的確で納得できる引っ越しができました。,4.5,【見積もり時の対応】丁寧にサービスの特徴を説明してくれ、自社のサービスに誇りを持っているように感じました。【料金】想像よりも頑張っていただき、最後にも値引き交渉にも応じていただき満足度が高かったです。【作業内容】リーダー以下３人の連携がしっかりととれていててきぱきとやっていただきました。【全体的な評価】いい業者さんに頼めてとても良かったです。,京都,大阪,いつでも,3,5,5,5,5,14,40,4
389,2021-03-11,気持ち良く対応していただけました。,5.0,【見積もり時の対応】希望に沿うように頑張っていただけました。粗品のマスクも嬉しかったです。【料金】満足しています。【作業内容】大変満足しています。【全体的な評価】大変満足しています。次の機会もお願いしようと思います。【良かった点】全般【気になった点】特にありません。,愛知,岐阜,いつでも,5,5,5,5,4,4,10,8
406,2021-03-11,少々押し売り感があった,4.25,【見積もり時の対応】細かく見てくれてしっかり見積もりをして貰えた【料金】他者と比べとても安かった【作業内容】梱包に関して手際もよく丁寧だったと思う【全体的な評価】良かった【良かった点】作業員が気さくで話をしながらも手際良くこなしてくれて良い印象だった【気になった点】特に問題があった訳では無いが、共用スペース(エレベーター内しか見られていないが)の養生が十分であったのか気になった。,福岡,沖縄,いつでも,4,4,4,5,3,4,15,4
399,2021-03-10,スタッフさんが若かった。てきぱきしていた。,3.5,良かった点：自分の便運んでいない照明の取り付けを頼んだら、嫌な顔をせずにつけてくださった。悪かった点：ハンガーラックのねじが最初からなかったらしいが、新居について部屋に入れた時に「最初からついてなかった」と言われた。それなら搬出時に言ってほしかった。段ボール20個の見積もりでガムテープ１個渡されたが、テープが不足して自分で別に買わないといけなかった。段ボールもテープも多めにもらっておくべき。,東京,東京,いつでも,3,3,4,4,1,4,15,10
393,2021-03-10,普通,3.75,荷物が多くて当初のトラックに入りきれないアクシデントがおこり入れ直しをして時間が大幅にかかりなんとか夕方につき新しいアパートに急いで入れて大変でした8:00から1:00までかかり引越し先に4:30そこから6:30終了できました。,静岡,東京,いつでも,3,4,5,3,5,6,30,6
405,2021-03-10,連絡が来るまで初めてこの会社のことが知りました,4.5,「アリさんマーク」という引っ越し会社は一番速く連絡してくれました。話し合ってる時、もし引っ越しの日時も決めた場合はすぐオンラインの見積もりをすることできます。しかも、翌日ダンボールがもらえるなど彼らのサービスのスピードに対して本当にびっくりました。テキパキでやってくれたので不満なし。,京都,大阪,いつでも,4,4,5,5,3,4,20,8
321,2021-03-10,受け答えも良く、きちんと研修を積んだ方でした。,4.75,良かった点は、3月の繁忙期でしたが、アルバイトの人は使わないとの話通り、きちんと研修されている方でした。テキパキと順調に進み安心して見ていられました。事前に頂いたアリさんマークの引越社の箱のみを運ぶ契約で、かなり安くしてくれたにもかかわらず、事前に頂いた箱では足りなかったのですが、当日その場で追加の箱を沢山くださり、運んでいる間に荷造りして、それも含めて全て運んでくださいました。1人はまだ慣れない新人さんでしたが、きちんと指導されていました。次もまたアリさんマークの引越社にお願いしたいです。悪かった点はありません。,神奈川,東京,,4,5,5,5,5,4,15,7
383,2021-03-09,きちっとしてました,3.75,見積もりの時と引越しの時と話が少し違ったし、かなり時間がかかったが丁寧に作業して頂いて助かりました！ダンボールの引取りは無かったし、ダンボールは足りなかった。,大阪,大阪,いつでも,4,5,4,2,9,9,30,6
410,2021-03-09,作業が早かった,5.0,まず職場で相見積もりを実施するように言われました。職場から貰った資料で引っ越し侍を知り、３社見積もりをとることにしました。今回お願いした業者はすぐに訪問見積もり（こちらの都合で、当日の夜７時過ぎ）に来てくださり、訪問見積もりでは、ハンドソープをいただきました。その日は決定せずに、他の２社を見積もった後に再度連絡を欲しいとお願いされました。実際はこの時、ほぼ今回お願いした業者に決めていました。（不用品の処分をしてくれるオプション、説明が丁寧だったため）他の２社で、今回お願いした業者より安いところがあり相談してみると、頑張っていただいて一番安い金額を提示してくれました。実際契約して、引越し当日は積み込みで、思ってた以上に早く、１時間で終わりました。また、積み下ろしも早く終わり、シーリングライトや洗濯機の設置、動作点検もしていただきました。今後またいつか引っ越す際はお世話になりたいと思いました。,熊本,福岡,いつでも,5,5,5,5,5,7,20,9
396,2021-03-09,若いスタッフで、親切、丁寧でとても良かったです,4.75,口頭での見積りを出してくれ助かりました。３月でしたが、希望日に予算通りで安くでき、とても満足です。建物の養生もしてくれ安心してお願い出来ました。,愛知,静岡,いつでも,4,5,5,5,7,4,15,7
409,2021-03-09,プロ意識を持ち、テキパキ、感じ良く対応,4.75,非常に高いパフォーマンスでした。ただ、荷物を運び出す時間が2時間遅れた事が残念でした。しかし、それをカバーしたいスタッフの動き方が完璧でした。またご縁有れば是非使いたい会社です。,東京,東京,いつでも,4,5,5,5,1,0,0,8
362,2021-03-08,いやな顔もせず誠実な対応をしてくれた。,4.0,荷物の梱包の準備が間に合ったなかったが、誠実に対応したくれた。箪笥の置き場を現地にて変更したが、快く対応してくれた。,愛知,愛知,いつでも,4,4,5,3,19,14,50,8
408,2021-03-08,とても丁寧に作業してくださり安心してお任せできた,4.75,良かった点見積時に対応してくださった方が信頼できる方で、安心してお任せできると感じ、即決で契約させていただきました。感想（気になった点）狭小住宅のため、階段がせまく冷蔵庫の搬入ができるかが不安だったのですが、それを実物を見て大丈夫と言ってくださった見積担当者の方から、作業員へ伝達がされていないのかなーと、当日感じた事がありましたが、作業してくださった方もきちんと説明して作業してくださり、不満はないですし、大満足の引っ越しでした。,愛知,愛知,いつでも,5,5,5,4,1,6,0,10
382,2021-03-08,作業員の対応良く、信頼出来ました,5.0,数件見積りして貰った中から、１番金額が安く、段ボール、洗濯機の取り付けサービスもありお願いしました。作業員の方も親切な方で気分良く、新居へ落ち着く事が出来ました。,北海道,神奈川,いつでも,5,5,5,5,5,4,20,6
411,2021-03-07,満足のいくレベルだった。,4.0,・事前に用意していたので不便はなかったが、引越し荷物を仕分けする為のシールを求めたところ同社には用意が無かった。どうしてるか聞いたら養生テープに書いているとのことだった。引越し業者だったら仕分けシールくらい用意して欲しいと思った。,東京,東京,いつでも,4,4,4,4,5,0,0,5
417,2021-03-07,てきぱき業務をされ、気持ち良かった。,4.75,見積りの際に値引き交渉しましたが、本社にすぐ電話して即答して頂きました。急な引っ越しで急いでいたので助かりました。当日は、穏やかな印象の方が来られましたが、一切無駄口はなく、さっさと仕事をされて気持ち良かったです。説明も丁寧に一つ一つ、てきぱきされていました。コマーシャルされてる大手で、あまり期待はしていなかったのですが、この業者さんにお願いして、とっても満足しました。,京都,京都,いつでも,5,4,5,5,1,0,0,8
387,2021-03-07,丁寧な対応で安心して引越しできました。,4.5,初めて利用した引越し会社でしたが、見積りから段ボールの手配、当日の引越しもスムーズにでき、満足しています。,埼玉,栃木,いつでも,4,4,5,5,4,2,40,6
414,2021-03-06,見積もり時は良かったけど雑な気がした。,3.75,見積もり対応感じが良くて、他より少し高かったけど決めた。エアコン取付の変更があり、営業マンに連絡したが出ず、会社へ連絡したが折り返しもなかったのが残念だった。引越し当日、社員が取りまとめて指示をしていたけど、ピリピリしていて見ていて居心地が悪かった。洗濯機の棚が水道に当たっていたのに、聞かれることもなく無理矢理取り付けられていた。食器棚の引き出しの中にネジが入っていたけど、何のネジか分からず。取れたのなら言って欲しかった。エアコンの取り付け、取り外しの際、毎回ゴミや部品が放置。引越し３回目にして初めて。もう次はないかな？と思いました。,愛知,愛知,いつでも,4,4,3,4,9,7,30,7
407,2021-03-05,安心して荷物を任せられた,4.5,書類やCDの入った重い段ボールを何個も3階に上げてもらい助かりました。また、冷蔵庫が思いのほか大きくて部屋の中に入らなかったのですが、何とか入れようとあの手この手で試してもらい、考えていただいた。,埼玉,埼玉,いつでも,4,4,5,5,6,10,50,10
397,2021-03-05,リーダー以外はバイト感覚,2.75,とにかく時間がかかりました。うちは荷物が多かったとは思いますが、朝8時から、夜9時前までかかり、最後は他の現場が終わった人まで手伝いに来ました。時間がかかった上に、棚を引き出しが開かないように置いていたり、すぐ開けるものと、後で開けるものを混ぜて置いていたり、雑でした。また、冷蔵庫が凹んでいたり、床に傷がついていたりしましたが、もしかしたら元々ついていたものの可能性もあったので、言いませんでした。運び残しもあり、後から自分で運んだものもあります。今後引っ越しする事があったらもうアリさんには頼みません。営業の方はとてもよかったので残念です。,広島,広島,いつでも,4,5,1,1,8,6,30,5
398,2021-03-05,対応が全て迅速でとても良かった。,4.75,電話口で待たされる事が全くなく見積もり時の対応も早くとても良かった。金額もこちらの希望を色々考慮していただきとても満足のできる引越しができました。,東京,神奈川,いつでも,5,5,4,5,6,7,15,8
420,2021-03-05,非常に安心できました。,5.0,2箇所からの引っ越しで、片方の荷物量がなんとも言い難く不安が残る中での見積もり依頼をしました。多くの業者さんが積みきりコースを提案してくる中、「もし入らなかったらピストン輸送しますよ！この価格のままで！」と即答してくださり、即決しました。当日は手際が恐ろしいほど早い上に、テレビなどの梱包もとても丁寧でした。壁にかけていた鏡や突っ張り棒など、忘れていた設置物も指摘してくださってありがたかったです。箱が足りずに袋に入れて手で運ぼうとしていたカーテンなどの細々したものがあったのですが、ハンガーボックスの中に全部収めて運んでくれました。旧居も新居もしっかり養生してくださった上に、汗などが垂れたりしないように気も使ってくださいました。費用感や当日の作業内容も明瞭で、清潔感があってハキハキした作業員の方々で好感が持てました。次引越しをする際も、ぜひお願いしたいと思います！,東京,東京,いつでも,5,5,5,5,2,2,40,7
412,2021-03-05,清潔そう,3.75,良かった点は愛想がよく、一生懸命やってくれました。悪かった点は家具等の掃除をしてくれるという話でしたが、全くしてくれなくて、新居に綿埃も一緒に運ばれました。,千葉,千葉,いつでも,4,4,4,3,6,7,30,5
422,2021-03-05,大手で信頼できそう。比較的安い。,4.5,【見積もり時の対応】身だしなみがとてもよかった。ただ、グイグイとくる感じが少し苦手だった。【料金】繁忙期にしては安く引っ越しできた。【作業内容】荷物の運搬、洗濯機取り付け、ベッド組み立て【全体的な評価】テキパキと作業してくださってスムーズな引っ越しができた。また、家具の配置を決めかねていたところ、アドバイスをして下さりとても助かった。【良かった点】作業効率がいい。とてもスムーズ。【気になった点】電話対応時の言葉遣いが少し気になった。,神奈川,神奈川,いつでも,4,4,5,5,3,0,0,9
404,2021-03-05,対応も良く作業も早く優秀でした。,5.0,思った以上に手際良く作業をしていただきすぐに作業が終了し、感激しました。不要になったダンボールも回収していただき助かりました。,京都,京都,いつでも,5,5,5,5,2,4,15,6
371,2021-03-04,全てのスタッフが感じが良かった。,3.5,スタッフの感じばとても良かった。作業速度は早いが雑な印象。時間短縮だけを考えての行動に思えた。ハンガーごと移動した洋服は適当な場所にかけられて迷惑した。,神奈川,神奈川,いつでも,4,5,2,3,9,11,50,7
423,2021-03-04,以前もお願いして丁寧で良かった。,4.25,大きな家具が多く大変な引っ越しでしたが契約時に聞いていたよりも人数も多くとても熱心に作業してもらえました。見積もり時にハンドソープを頂いたのが時代に合ってて感心しました。,埼玉,埼玉,いつでも,4,4,4,5,11,3,50,10
421,2021-03-04,見積もりは好印象。運搬は頑張ってれていた。,4.5,当日予定よりも早く電話が来たが通知に気づかず、予定開始時刻を大分過ぎた頃に担当から連絡があり、電話に出なかったから別の作業に入ったと言われた。だから予定時刻に間に合わないと。午後からの予定だったこともあり、結局終わったのは8時過ぎ。その後の予定もキャンセルせざるを得なくなり、残念な気持ちになった。できれば、忙しいとは思うが、予定時刻に楽しみに待っていたので、再度連絡をして欲しかったと思う。,神奈川,千葉,いつでも,5,5,4,4,3,4,20,6
400,2021-03-03,作業員の態度と言葉遣いは悪かった,2.25,見積もりの時の営業の方はとても印象が良かった見積もりではマスクを貰えた。家具は確かに古いものだが婚礼家具だったのに扱いがかなり雑だった今まで複数回引っ越しをしているが、こんなことは初めてだった。金額が少し高くても違う業者にすればよかった,神奈川,千葉,いつでも,3,4,1,1,7,7,40,6
415,2021-03-03,仕事は早いが少し雑な印象,4.25,良かった点搬出搬入が早かった悪かった点丁寧な仕事ぶりとまでは言えない部分があった例えばタンスの運搬と分解組立,福岡,熊本,いつでも,5,4,3,5,4,4,60,8
385,2021-03-03,作業の速さが良かった。,4.25,良かった点、作業の速さ、対応悪かった点、金額が高いと思うもう少し家電品の設置、配線、排水等をして欲しかった。,東京,埼玉,いつでも,4,4,4,5,7,4,40,4
427,2021-03-02,最初から丁寧で依頼して本当によかったです!,4.75,・訪問見積もりに来てくださった方が、親しみやすく話しやすかった。・値引きもこちらがお願いする前に、提案していただけた。・引越し当日も来て頂けた担当の方も、親切で大変よかったです。,愛知,愛知,いつでも,4,5,5,5,1,3,15,10
425,2021-03-02,作業員の方の対応がとても良かった,5.0,作業員の方の無駄のない動きが作業時間の短縮になってとても助かりました。フリーの時間を選んだので夕方というおおまかな時間、確認の電話をしても折り返し連絡をしますと言われ1時間が過ぎ、再度連絡をしてかかってきたのが40分を経過していたという連絡対応に少し不満がありました。,大阪,岐阜,いつでも,5,5,5,5,2,4,10,5
335,2021-03-02,見積もりの営業さんが非常に好感度が高かったです,4.25,良い点:初めの見積もりの営業マンがとても感じが良く、あまり無理意地もせず、でもしっかり営業していく感じで好感が持てました。それ故に当日の運搬の方は少し好感度としては劣る感じで少しヒヤヒヤしましたが、ひどい雨の中テキパキとした作業に圧巻でした。更に今回一時的な仮住まいの為狭い部屋に無理矢理荷物を詰め込むというかなりご苦労をお掛けしたのですが職人技で見事に詰め切って下さいました。また午後からの作業だったので終わり時刻が心配でしたが、見積もりの時にお伺いしてた予定時刻通りでそれにも関心ささられました。雨の中運送して下さった作業員の方々に感謝しかないです。,大阪,大阪,,4,4,4,5,3,6,30,6
424,2021-03-02,引っ越し作業自体はスムーズ,3.5,作業はスムーズ。引っ越しまでの打ち合わせや連絡時に時間がかかったり、電話が来るのか、こちらからするのかが、あやふやだった。エアコンの取り付け取り外しで取り付け時に予想外の費用が発生し、考え直す間がなかった。,大阪,和歌山,いつでも,3,3,4,4,11,2,0,4
428,2021-03-01,丁寧な対応でとても助かった！,4.75,訪問見積もりから、引っ越しに至るまでとても丁寧に対応してもらえて満足しています。訪問見積もりの際に最初提示された金額より、色々お話しを聞いてもらってだいぶお安くしてもらえました。見積もり後すぐに、梱包資材をもらえたので早く荷造りがかいしできたのも良かったです。荷物の運び入れの際も、とても気を遣ってもらいました。大きめのソファーもわざわざ分解して、１から組み直してもらえたので助かりました。事前に不要と言っていた物もスムーズに回収してもらえました。,三重,三重,いつでも,4,5,5,5,6,5,50,5
419,2021-03-01,有名な引越し業者さんで信頼がありそう。,5.0,【見積もり時の対応】最初の電話の感じもよく、来てくださった方が女性で親しみやすかったです【料金】こちらの希望も踏まえてくださって、大変満足しました【作業内容】指示する方がきちんとみんなに指示して、必ずありがとうと言っていたのが見ていて気持ちよかったです。皆さん、テキパキと、とても素早く運んでくださいました。【全体的な評価】とても満足しています。【良かった点】エアコンの取り外し、取り付けもお願いしましたが、連絡もきちんとしていて、作業もスムーズでした。【気になった点】段ボールの回収の説明が見積もりの時になかったので回収していただけなかったのが残念です。,千葉,千葉,いつでも,5,5,5,5,8,2,30,7
432,2021-03-01,CMでよく見ていたので契約前から信頼感がありました…,5.0,実際に利用して、対応もよくスピーディーで私も旦那も満足出来ました。会社に対する印象も利用前と変わらずとても良いままです。ぜひ次回も利用させていただこうと考えています。,福岡,福岡,いつでも,5,5,5,5,5,5,15,5
297,2021-02-28,対応も良く満足です。、,4.75,【見積もり時の対応】営業の方がタバコ臭かったのが気になりましたが、そのほかは対応も良く、満足です。【料金】繁忙期の日曜日にも関わらず、希望通りの時間とお値段まで頑張って頂き、大変嬉しかったです。【作業内容】作業員の方は大変丁寧で、2箇所積みにも迅速に対応して頂けて助かりました。【全体的な評価】大変満足です。【良かった点】作業員のリーダーの方の対応が特に良く、安心して任せられました。【気になった点】作業員の方が1人、マスクを外して作業をされていました。動くため大変だと思うので、外されるのは気にしませんが、一言断りがあるとより印象が良かったのに、と残念に思いました。,東京,東京,いつでも,5,4,5,5,3,5,15,5
390,2021-02-28,作業は早かった。,4.0,作業は早かった。しかし、コピー機が新居室に入らないかもしれないという話になった時にリーダーではない人から冷たい発言があった。その時には自分の気持ちも考えて発言してほしいと思った。,東京,東京,いつでも,4,4,4,4,4,0,0,5
429,2021-02-28,丁寧かつスピーディだった,4.75,見積もり依頼をした当日すぐに連絡があり、早い方が値段も安くかつ空きも確保しやすいとの事で当日に訪問見積もりに来て頂きました。訪問見積もりも、5〜10分程度で済み値段も良心的で助かりました。引っ越し当日、引っ越しの住所が分かりにくい所にあったため何度かご連絡を頂きましたが丁寧な言葉遣いで好印象を受けました。また引っ越しを頼む事があれば、アリさんマークに頼みたいです。,奈良,奈良,いつでも,4,5,5,5,4,8,30,4
436,2021-02-27,営業担当も引っ越し担当も丁寧でした。,5.0,見積もりも一部屋一部屋丁寧に見て見積もりをしてもらい、できない値下げは出来ないという姿勢は良かった。当日の引っ越し担当者3名も、エレベーターのない引っ越し先にも関わらず、早くて丁寧で好感が持てました。見積もりの際地元の安い業者と見積もりを比較しようとしましたが、見積もりに来て靴を脱ぐ所とさっと見て見積もりしてたところが残念でお断りしました。,福岡,福岡,いつでも,5,5,5,5,3,4,30,3
438,2021-02-27,無駄に営業してくる感じがなくよかった,3.5,他の会社より少し値段を下げてくれたがそれでも高いと思った。だが、営業してくる感じではなかったため印象が良く決めた。見積もりでもらえたものも、ハンドソープだったためありがたいと思った。段ボールやガムテープなどももらえたため助かった。タンスが大きく詰め替え面倒だとつたえたらそのままでよかったため、大変助かった。社員が運搬をすると言ってたのに、明らかに社員というよりバイトの方で、しかも女性もいた。家財を傷つけられるのではないかととても不安だった。また、引っ越し業者の都合で時間があまりなさそうでせかせかしていたため、中に入っていた割れ物だったりもガチャガチャいわせながら運ばれたりしていたからあまりいい気はしなかった。段ボールにわざわざ割物ありと買いている意味が全くない。そのほかは特になく、よかったとおもう。,熊本,熊本,いつでも,3,4,4,3,5,1,15,4
439,2021-02-27,明るいのと、丁寧,4.0,契約時より荷物が多くなってしまったが、快く対応してくれました。何事もポジティブに作業をしてくれたので、申し訳ない気持ちも少し軽くなりました。一つ一つが丁寧で安心感がありました。子供達にも優しく接してくれて助かりました。,千葉,千葉,いつでも,4,4,4,4,3,8,30,4
441,2021-02-27,値段も安く作業もとてもスムーズでとてもよかったです,4.0,良かった点は、値段も安く作業もスムーズでとても良かったです。悪い点は、受付時の対応の悪さ、作業での割れ物を扱う姿勢が少し雑な様に感じました。ですが、総合的に満足していてアリさんにお願いして良かったと思います。,兵庫,奈良,午前,3,3,5,5,3,4,5,6
437,2021-02-27,手早く完璧,4.5,引越し当日、予定時間前に再度予定時間の確認の連絡がありましたので、こちらの動きも予定しやすかったです。引越し先の駐車場の状況が分からず、車を止められる場所もなかった事から荷物を運ぶのは大変そうでしたが、優しく対応して下さり手早かったです。,広島,広島,いつでも,4,4,5,5,2,4,0,6
345,2021-02-27,洗濯機の設置で水漏れした,2.5,言葉づかい態度全て作業員の対応が悪かった。指定いた通りのことをらしてくれなかった。指定とは違うところに電気をつけられたり、忘れものがあったりした、。,千葉,千葉,午後～15時まで,4,4,1,1,14,11,30,5
413,2021-02-26,まあまあ良かった,3.5,エレベーターが無い団地への引越しだったので、作業員の方たちは辛かっただろうと思いますが、よく頑張ってくれたと思います。ただ、作業が若干雑かなと思うところがあったのが残念でした。,福岡,福岡,いつでも,4,4,3,3,5,18,50,9
416,2021-02-26,手際良くされてい,5.0,雨が降っており靴下が濡れたのか廊下に足跡が残ってたのでかえの靴下などを使用して足跡が残らないようにしてほしかった,熊本,熊本,いつでも,5,5,5,5,1,3,0,4
426,2021-02-26,明るく元気なお兄さんたち,3.5,引っ越し当日は朝からの暴風雨、悪天候の中でしたがテキパキと動かれて気持ちよく引っ越し出来ました。まめに電話連絡も入れて下さり、見通しも立てやすく転居先で荷物を待つのもらくに出来ました。,熊本,福岡,いつでも,3,3,4,4,2,3,10,7
435,2021-02-26,てきぱきされ頑張っていただいた。,3.25,引っ越し先がエレベーターがなかったので気の毒に思った。冷蔵庫の前面が凹んでしまって光が当たると目立ち残念ですが機能に影響無さそうでよかった。自分では運べないからあんなもんかな？と思っている。他の業者は安さを強調されたが自社社員をダンピングする業者が信用できないと思い、営業が私が当日来るかも？の言葉を信じたが当日違う人が来られた。親切にしていただいたのでまあ良しと。,愛知,愛知,いつでも,3,3,3,4,1,2,5,7
443,2021-02-25,テキパキと仕事をしてくれて助かりました。,5.0,想定していた金額よりかなり低くしていただけたので次回引越しする事があった際も利用したいと思いました。,福岡,福岡,午前,5,5,5,5,10,9,30,4
433,2021-02-25,丁寧かつ、親切でした。,5.0,テキパキとした対応であっという間の引越し作業でした。ただ、見積もりの時、ウチは社員だけで作業をやります！と、聞いていたのですが、実際には高校生も混じってらっしゃいました。だからといって、不満はありませんでした。,東京,東京,いつでも,5,5,5,5,8,7,10,4
431,2021-02-25,見積時は今一つな感じでしたが、コスパが素晴らしい！,3.75,見積時は担当者が指定時間より遅れてきましたが、その他の対応は素晴らしい。驚きのコスパでした。移動や組み立てなど色々と親切に対応頂き助かりました。,静岡,静岡,いつでも,3,3,5,4,2,0,0,2
447,2021-02-25,テレビCMなどで良く見る会社。料金が高いイメージ,4.25,営業、作業員の方が若い方が多かったのですが、しっかりした対応で社員教育がしっかりしている会社だと思いました。値段交渉などは時期やトラックの空きにより変動があるので安いと言われている所が高額だったりするので3社位は見積もりを取る事をオススメします。今回は引き取り金額を入れても1番安かったのでお願いしましたが、それ以外のサービも非常に良かったです。元気な事は非常に良い事ですが、外での作業の時は今後の近所付き合いもあるので、少し声のトーンを下げて頂けるとパーフェクトだと思います。同じ会社でも営業所やスタッフにより評価は変わってくるので口コミを参考にしながら、最終的には自分の引っ越しスタイルと上手くマッチする会社にお願いすると負担の少ない引っ越しになると思います。国内、海外の引っ越しをかなり経験しています。　今回の引っ越しはその中でも上位に入る位、見積もり〜作業終わりの対応が良く、次引っ越しする機会があればお願いしたいと思いました。,東京,東京,午前,4,4,4,5,1,4,50,7
444,2021-02-24,丁寧で、色々教えてくれました。,4.75,良かった点今後の参考になる点など、親切に教えていただいた。悪かった点お昼に搬出するという約束だったが、１４時過ぎに到着し、それから作業だったので、引っ越しが完了したのが大分遅い時間になってしまった。,神奈川,神奈川,午前,5,5,5,4,3,4,40,9
446,2021-02-24,対応がよかった,5.0,【見積もり時の対応】最初に予算を聞いてもらい、金額の提示をするときに積極的に値引き提案をしていただいた。また、荷物についてこの荷物増やしても値段が変わらないなどの提案もしていただけた。【料金】三重県四日市から岡山県津山市への移動で8万切るくらい加えて、洗濯機の処分にも対応してもらえた。【作業内容】梱包や建物へ傷がつかないような配慮等がきちんとされていた【全体的な評価】全体的に好印象だった、営業担当も作業担当の対応が爽やかでまた利用したいと感じた。段ボールの引き取りなどもサービスとしてあったので良かった。PCなど精密機器が多かったが丁寧に運んでいただけた。搬出の際に段ボールにまったく傷がついていなかったことから丁寧に運送してくれたことが予想されました。【気になった点】特にありません。,三重,岡山,午前,5,5,5,5,8,4,0,6
