,date,title,rate,comment
73,2023-01-17,納得の行く説明が良かった。,4.75,長距離の引っ越しだったので、全国に支店があることで安くできるどの事で非常に助かりました。出発点の作業員→他の荷物とまとめて運ぶ便→到着店の作業員、このリレーで安くできるとの事でした。作業はとても速く準備が間に合ってなかった部分をリカバリーしてもらえてとても助かりました。
75,2023-01-20,こちらの都合にもあわせてくれて大変助かりました。,4.75,【見積もり時の対応】メールで概算をお送りいただけたのでイメージがついた。【料金】想定していた金額より多くなってしまったのは仕方がない。独自の運送方法により、他社より大幅に安価だった。【作業内容】非常にテキパキとされていて、また梱包も丁寧にされており、プロの技だと感心した。【全体的な評価】とても良かったです。【良かった点】作業スピード、価格、融通【気になった点】新居への搬入時は違う支店が担当でしたが、こちらは普通の対応だな、と感じました。挨拶や説明もやや不足しているように感じました。また、遠方への引越しだったため、トラックの積替えを複数された影響もあるのでしょうが、梱包にやや破損がみられるものもありました。また、仕方がない部分もあるかと思いますが、ダンボールは全体的に少しざらついており、やや気になりました。また、遠方だったため、中6日到着まで必要だったのも、やや残念なところではありました。
78,2023-01-29,見積もりや作業もよかったのでおすすめします。,5.0,【見積もり時の対応】引っ越しまで日にちが少なく、急いでいたので電話のみの見積もりをしてくれて助かりました。他社さんは訪問が必要だったので仕方ないと思っていたのですが、こちらは電話で間取を聞いて電話見積もりに切り替えてくださったのでよかったです。無料ダンボールとガムテープも早めに届けてくれました。【料金】最初は想定していたより高い料金提示だったのですが、交渉でほぼ希望範囲内におさめてくださいました【作業内容】市内単身引越【全体的な評価】見積もり対応も感じがよく、希望日でとれたのと金額もほぼ希望範囲内にしてくださったので即決しましたが、実際作業にきてくださったお兄さんたちも感じよく運ぶのもびっくりするくらい早くて細やかでプロという感じでした。【良かった点】本来自分でしてなくてはいけなかったであろう作業も、快く対応してくださって本当にありがたかったです。また洗濯機や冷蔵庫の裏など掃除できておらず予想以上に汚かったのですが、嫌な顔もせず取り外しまでしてくださり本当に頭が下がる思いでした。感激しました。ハートさんにお願いしてよかったです。【気になった点】特になし
67,2023-01-29,こちらの都合に関係なく早く終わらせたい感が伝わる,3.0,見積もりは数社で相見積もりを取り、その時の対応はまぁまぁ良かったと思う。正直予算は決めていなかったが希望日程で低予算にしていただけたためその場で即決。ただ、「即決しないとこの金額にはならない」と言われ、引っ越し業界ではよくある話だと思うが.頻繁に引っ越しをする身でない者にとっては相場もよくわからない状況でかなり心理的負担を感じた。引っ越し代金の支払いにクレジットカードOKとあったためその旨を前日に連絡したところ、「前日なので機械が準備できない」と言われた。制限があるのであれば事前に伝えてほしい。引っ越し当日、事前に知らせていただいた到着予定時刻より30分も早く到着。時間に合わせて準備が終わるよう進めていたためその旨を伝えるも「準備が終わっているものから運ぶ」と請け合ってもらえず。狭いアパートだったので部屋や玄関で動きがバッティングすることがあり、とても気分が悪かった。作業自体は一応問題なく行っていただけたが、ソファの搬出搬入がやや無理矢理で、新旧物件を傷付けないかヒヤヒヤした。繁忙期に希望の日程で請け負っていただけたことや、スピーディーな作業、金額には概ね満足だが、次回も進んで選ぶかと言われるとやや悩む。
66,2023-01-30,電話対応も早く、運ぶ時などの声がけも親切でした。,4.5,東京から青森まで格安で行けたと思います。しかし、荷物が到着した時は手違いで違う方の荷物が届いたのですが、対応も良く、その日のうちに自分の荷物が届いたので良かったです。東京で荷物を運んでくれた人達や青森で荷物を運んでくれた若いお兄さん達も平謝りで対応してくれ良い人達でした。また機会があれば使用したいと思いました。
72,2023-01-30,子どもにも優しくて対応してくれた。,5.0,【見積もり時の対応】こちらの条件をよく聞いて対応してくれた。【料金】予算の話をすると早めに値引きをしてくれたので気持ちよく契約できた。【作業内容】シンプルですごくよかった。過剰な挨拶とか暑苦しさもなくとてもよかった。こちらの梱包が不十分な時も親切に対応していただけました。【全体的な評価】荷物を無事に運んでもらえたら満足なので、それ以上は求めていない自分にとっては最高の会社です。【良かった点】来てくださった2人とも効率よく動いていて驚いた。【気になった点】最初に提示された金額と実際の金額に差がありすぎること
76,2023-01-30,コスパがすごく良かった,3.5,他社と比べた時に料金帯が安くて心配になったところがありましたがスピーディな対応で素早く引っ越しができました。見積もりの段階で、他社と料金の比較をしたい時にメールで見積もり金額を出してくれていたので比較がしやすかったです。
70,2023-01-31,テキパキしていたが丁寧で良かった。,5.0,電話でのお見積もりでしたが、その場で頑張っていただいて、予定金額より大変安くしていただき助かりました。当日の追加料金などもなく、現場でもとても感じの良い作業員の方たちばかりでした。解体したパーツがどこにしまわれたかを教えてくださったり、冷蔵庫の下に敷く段ボールの大きさの提案、作る作業まで手伝ってくださりました。ありがとうございました！
69,2023-01-31,プロのお仕事を見せて頂き、大変感動しました。,5.0,繁忙期にさし掛かっていた為、少し連絡がスムーズにいかなかった点を除けば、百点満点です。営業の方も営業所の方々も、とても親切丁寧な御対応をして下さいました。また前々日に来て下さった梱包の女性の方々、引っ越し当日の作業員の方々のお仕事は大変素晴らしく、とても感動致しました。不用品回収も引っ越し当日に、全て済ませて下さるところが本当に助かりました。引っ越し代金よりも回収料金の方が高くなってしまいましたが、別の日に不用品回収業者さんにお願いするよりも効率がよく、かなり安価で済んだと思います。当日、梱包出来ていなかったベランダの土の付いた大きなプランター等もテキパキと梱包、嫌な顔もせず運び出して下さって、プロって凄いなぁ～と心から思いました。とても感じの良い若い皆さんが、無駄なく迅速丁寧に仕事を進めていくお姿に、心打たれました。また梱包の皆様は寒い中遅くまで、真心いっぱい大変ご親切にお仕事して下さり、何と御礼を申し上げれば良いか分かりません。本当にありがとうございました。無事に引っ越しを終えた今、ハートさんにお願いして良かったと、心より思っております。
74,2023-01-31,とにかくスピーディかつ丁寧な作業でした。,4.0,無駄な作業が一切無く、スタッフさん同士の連携プレーが素晴らしかったです。沢山の荷物にも関わらず、あっという間に作業が終わりました。スタッフさん同士の無駄な会話もなく、ハートさんにお願いして良かったです。価格が、どこよりも安かったのが1番の決め手です！
71,2023-01-31,明るくとても良かった。,4.0,リーダーの方が見積もりに来てくださった方と同じでとても親身になってくれました。スピードも早く、こちらの到着が遅れてしまっても嫌な顔ひとつせず作業に取り掛かってくださいました。ただ、段ボールに割れ物など書いてはいたのですがそれは関係なく上に積み重ねていたのでそこは気になりました。それ以外はとてもよかったです。ありがとうございました。
58,2023-02-15,昔ながらの引越業者で相談対応は親切,4.25,良い点/日程と荷物の相談への電話対応良かった。見積書が早く分かり易かった。転入時の作業員が親切丁寧だった。段ボールの引取があった。悪い点/引越日時間の連絡が悪く遅かった。予定していたより料金が高かった。
55,2023-02-21,電話対応から当日作業まで、とても親切で丁寧でした。,5.0,ハート引越しセンターさんを利用させていただきました。一斉見積もりをした当日、メールのみの連絡の会社もありましたが、私は電話の方が進めやすかったので、お電話いただいた数社の中から、電話の対応、見積もり金額の満足度が一番高かったハートさんを選択しました。その後、前もっての打合せ時のご対応、段ボールとガムテープのプレゼントでコストを抑えることができた事、心配していた配送物の「小さな仏壇」もとても丁寧に梱包して下さったり、引越し当日のご対応もテキパキと気持ちよく、安心してお任せすることができました。以前、別の家族の引越しでハートさんを利用したことがあり、その時も満足度が高かったので大丈夫だろうとお願いしましたが、今回もハートさんにお願いして良かったと思っています。また引越しの機会があれば利用したいと思います。
61,2023-02-22,作業が丁寧で安心できた。,5.0,事前の交渉では、対応が非常に丁寧で詳細に説明頂き、料金が安くなる条件（荷物の引取りと配達の日時、曜日や日数を開けるなど）を提案していただき、想定した料金より安くなり非常に助かりました。いろいろは条件に対応するために、引越しか決まったら、なるべく早く相談することが重要であると思いました。また、ダンボールは無料で、十分な個数を用意いただきました。荷物の箱詰め作業は、とても丁寧で安心して任せることができました。また、事前に荷物の引取り・配達時間を連絡頂き、当日も時間通りに来ていただき、時間を有効に使うことができました。今回の引越しは遠距離（茨城県水戸市から山口県山陽小野田市）でしたが、全国に拠点があるため、問題なく引越しすることができ大変助かりました。次回の引越しも、この会社にお願いしたいと思います。
59,2023-02-22,最悪,2.5,ハート引っ越しを検討している人は後悔するかもしれないので、よーーーーーく考えて決めた方がいい。私は後悔した。同じ思いをする人がいないことを祈る。詳細は作業内容へ。【見積もり時の対応】妥当【料金】ハイシーズンなので許容範囲【作業内容】最悪・単身1DK間の引っ越しなのに搬出搬入各々2.5hもかかった。移動の1hと合わせて6hもかかった。繰り返すが、単身でコレ。引っ越しする時に大きな家具は何点も廃品回収に出したので、荷量は決して多くない方だったと思う。・元々決まっていた時間帯に来なかったどころか4hも遅れてきた、・一時間に一回は連絡したが正確な到着時間を伝えらなかった。・そもそも電話が5回に1回くらいしか繋がらなかったので本当に何度も何度もかけた。・散々待った挙げ句、作業員ではなく内勤の営業が来た。・結果鏡を割られた。・鏡の補償の件で後日連絡すると言って作業員は帰ったが、何日待っても連絡は来ず。結局こちらから連絡した。・契約時の内容と違い過ぎたので後日電話でクレームするも、返金は一切応じないという頑なな姿勢。・段ボール回収も、決まっていた時間帯よりだいぶ前に連絡してきて「予定と違うが今から行ってもいいか」と予定外なことを平気でしてきた。【全体的な評価】星１付けるのも勿体ないと思う【良かった点】見積まで【気になった点】作業内容に全て書いた。
65,2023-02-23,電話が全然繋がらず、ちょっと心配だった,3.5,料金は抜群に安いと思います。エアコン取り外し取り付けのオプションも安いです。ただ、新居に古い靴下のまま上がるなど、サービス面がもうちょっと良くなると良いと思いました。見積もりからの値上げは、エアコンの設置場所による追加代金なので文句無しです。それを足しても他社より安いです。
62,2023-02-24,家財を搬入出時も大事に取り扱ってくれた,3.75,思ってたより引越しの金額が抑えられて良かった！当初予定していた予算より大幅に金額ダウンしてくれて、また端数処理を快く引き受けてくれて嬉しかったです。全体的に対応が良かったが、ベッドや本棚など埃が多いところの家財梱包を絨毯の上でやるのは改善してほしいと思った。
60,2023-02-24,すごいスピーディーでびっくりしました。,4.25,スタッフの皆さんのテキパキした無駄のないスピーディーな動きに感心して、思ったより早く作業が終わり感謝しております。ただ、洗濯機設置の時専門業者さん来られましたが、追加料金があまりに高く非常に不快な思いをしました。
64,2023-02-26,丁寧で親切,2.5,相場よりも安く抑えたくて他社との比較をしっかりし、希望の料金を伝えたら最大限努力してくださり、おおよそ希望料金で引越しができた。引っ越し当日はぶかぶかの作業着を着ている人がいて作業に支障が出ていたのが気になった。予定の時間より30分以上も早く作業開始になり少し焦った。荷物の運び方や積み込み方が少し雑に思えた。作業員の方の1人の体臭がひどく清潔感に欠けていた。最初に提示された料金の半額で引越しを行えた為、多少の雑さは許せたが、最初の料金でこのクオリティーならもう2度と頼まない。引っ越し完了後ソファーに汚れがあったり、衣装ケースに傷がいくつかあった。上下に分かれる食器棚を分解して運んだのですが、引っ越し先についてネジを無くしてしまったと言われ、業者さんが持っていた形の合うネジで設置して帰って行った。2度と頼むことはない。
63,2023-02-27,全体的に印象はよかったです。,4.5,以前引っ越しした際に、現場のスタッフの方の対応がとても良かったので、予算におさまればお願いしたいと思っていました。担当の営業さんの説明が足りないところがあり勘違いや、連絡の行き違いは少しありましたが、今回も現場のスタッフの方達対応はとてもよく、手早く作業して下さり破損等もなく、お願いして良かったです。
57,2023-02-27,事務員さんは丁寧で良かったです。,3.25,ソファーの足のボルトを１つ紛失していたらしく作業員同士で話をしていましたが、何の報告もなく帰りました。また下駄箱の配送も頼んだのですが見積もりに入っていないと言い張り持っていってくれませんでした。お金を払ってお願いしているので、最低限の事はして欲しかったです。
56,2023-02-28,スピード重視で乱暴(一部の営業所),2.5,営業所によって、仕事の質に大きな差がある。*埼玉県での搬出作業チームについて・作業のスピード…異常に早い。・荷物の取り扱い…信じられない位乱暴。家具の養生がいい加減。家具がいくつも傷付けられた。台車の大音量がずっと鳴り響き、荷物が壊れるのではないかと不安を感じた。・作業中の雰囲気…ピリピリして苛立っている。リーダーは駐禁を気にしていた。・マナー…リーダーが最初に一人で挨拶に来た。他の作業員の名前は紹介されない。名札も無し。作業終了後に戻って来た作業員に、ドアチャイムも鳴らさず玄関を開けられた。・汚れ…トラックが汚いようで、荷物がひどく汚れている。新居で荷物を置いた場所が汚れる。荷物を留める、黒いベルトの後が付いた家具もある。総評:とにかくスピード重視で乱暴。安さに惹かれて契約して後悔した。ダイニングテーブルがエレベーターに乗らないと、文句を言われた。以前引っ越してきた時はエレベーターに乗ったのに。過去に何度か引っ越し経験はあるが、こんな不安な嫌な気持ちになったのは初めて。翌日、他県での搬入作業チームは、丁寧で礼儀正しく、不満は無い。家具の傷も直してもらえることになった。クレーム対応担当者の対応は誠実だった。結論：埼玉での引っ越しにはお勧めできない。
47,2023-03-05,皆さん爽やかな印象でした。,4.75,見積もりの方も丁寧に相談にのってくださり、その後の追加の荷物の依頼や別件の配送相談など何度か連絡しましたが電話対応の方も良く安心できました。また当日のスタッフの方々も皆さん対応何よくすごく素早く作業を終えて驚きました。（３時間ほどときいていましたが、1.５時間程で完了してました）新居側の道幅が狭いということで他社だとトラック2台になりお値段も2倍と言われていた中、1台で行き転居先で2台につみかえるので大丈夫です！と言って頂き、そのおかげでお値段も他社より安くなりました。急な引っ越しで日程も当初より変更したりしましたが、その都度応対して下さった方も丁寧で本当に安心できました。過去の他社での引っ越しと比べても丁寧で1番良かったです。
52,2023-03-08,すべてに関して満足です。,5.0,悪かった点はありません。引越と身内の不幸が重なり、準備が不十分だったのですが、作業員の方に親切に対応していただき、何とか無事に終了しました。感謝しかありません。料金も良心的で、お勧めできる会社だと思います。
54,2023-03-26,作業の手際が良かった,5.0,【見積もり時の対応】受付の方がこちらの要望を丁寧に聞いていただき、色々提案していただけた。【料金】日程を考えると充分許容範囲。【作業内容】搬出・搬入共に手際が良かった。【全体的な評価】大変満足している【良かった点】スケジュールの融通が効いた点【気になった点】当初の日程通りにダンボールが届かなかった点
53,2023-03-28,電話対応はとても良かったです。,3.0,電話対応してくれた人はとても親身に話を聞いてくださったので、とても安心して話が出来、信頼できました。値引き交渉にも応じてくださったので、お金があまりない自分にとっては助かりました。なので、この業者にお願いをしました。しかし、荷物の搬出作業をする人が荷物を雑に扱ったり、物を落としたりしても謝らなかったり、喋り口調が高圧的であったりと、大学院生でお金があまりない中大きいお金を払ったのにもかかわらずこの対応で悲しくなりました。たまたま自分が担当していただいた搬出作業の人だけがこの対応であるなら、この人1人の対応で、この業者の信頼を下げてしまう恐れがあるので気をつけて欲しいです。しかし、この話を業者の人に電話したところしっかりとした謝罪や詳細について調べる旨の連絡があったのでよかったです。
49,2023-03-30,皆様とても親切丁寧で大変いい印象でした。,5.0,繁忙期にも関わらず、最初の電話応対の方が親身になってくださり、さらに料金もかなり割引してくださいました。作業してくださった方々もとても親切丁寧な対応をしていただき、希望日に引越しができました。本当に助かりました。心より、感謝申し上げます。ありがとうございました。
48,2023-03-30,正直、よく知らなかった,4.75,今年４月期の長崎市は引っ越しの繁忙地になっていて、３月末から４月初旬の作業はできないということで２社から自動見積もりの応答メールのあとに、引き受けできないとのお断りメールが担当者からとどき、見積もりの連絡が２社からしかありませんでした。他社の見積もりは当初の自動見積もりから１０万円もたかくなり、引っ越し先の建物まで４トントラックが入れるかとか、実地の見積もりに行かないので部屋の写真を遅れとか、注文をつけるのに見積もりは遅いし見積書のないようも適当。酷すぎて比較にもなりませんでした。契約した会社は見積もりが迅速で提示料金も安価でした。
50,2023-03-30,明るく元気な方でした✨️,4.0,繁忙期でしたがテキパキ荷物を運んで下さりスムーズに引越しが進みました。ダンボールの中の荷物も傷つかず丁寧に運んでくださいました。無料のダンボールとガムテープ、引越し後のダンボールの引取りがありがたかったです。
51,2023-03-31,とてもとても気持ち良く作業をしていただきました,5.0,引っ越し料金は自分が想像していたよりも高額でしたが、時期が時期だけに致し方がないと割りきりました。これまでは別の引っ越し業者さんに依頼していましたが、ハート引っ越しセンターさんも感じが良かったです。ただ、荷物を数日間、どこかの場所に保管するとの事でしたので、どういう保管をされたのか気になりました。また、以前、契約した業者に比べて箱が少し小さいため、入らなくなった荷物もありましたが、作業員の責任者の方の機転で全てにカバーがかけられました。また、個数もきちんとカウントされていました。作業員の方の中には外国の方もおられましたが、責任者の方がよく目配りされていて、何ら不安の無いものでした。これまでの引っ越し業者さんも良かったですが、ハート引っ越しセンターさんもとてもとても良かったです。また利用したいと思います。
45,2023-04-18,引っ越しは作業は普通でした。,3.0,他業者は無理だったが希望の日時に対応して貰えた。他業者に見積もりをあげて貰ったが予想通りの金額で安くなかったがハート引越センターはその額より安い金額で対応してくれたので決めました。今回の引越しの予想の箱数より多い数になったが、かなり余裕のある段ボールの用意をして貰い梱包作業もお願いしましたが段取りよく作業をされ予定時間内に作業が終わりそこも満足してます。作業が終わり掃除もしっかりして頂きました。その後に積み忘れの荷物がないかの確認をするなどの気遣いもされてました。今回初めてハート引越センターに作業を頼みましたが、4月の引越しの多い時期でもハート引越センターは遠距離に行くトラックが多く急な遠方の引っ越しでも他社よりも早く対応し更に金額も他社よりも圧倒的に安い金額で見積もりを上げて貰い本当に感謝しています。今後も引っ越しがあればハート引越センターを利用させていただきます。
40,2023-04-18,長距離ならありだそうですよ。,4.75,元々考えていた値段程度の見積もりが出てきましたが、値引きをお願いしたときも、しっかりと対応してくれました。また引っ越しまで、不在のことが多いことを伝えると梱包用のダンボールもすぐにいただけて、迅速に対応していただけました。他社の見積もりの際にこれだけは確認したほうがいいですよと言われた項目についてもしっかり回答していただき、またこちらが梱包には微妙な物であったり、大きなものであってもしっかりと梱包して輸送していただけました。ダンボールの引き取りも一回無料なので、特に困ることなく処分できました。
46,2023-04-21,希望に沿ってくれる感じでした。,5.0,急な時間変更、行先変更も快く引き受けてくれました。予定より荷物が多くても特に何も言われず、大型荷物の搬出窓からしないもいけないところ頑張ります。と頑張っていただいたので、感謝です。機械類の梱包も綺麗にしていただきました。現場に慣れてるベテランの方が来てくれ、また応援の方も手慣れた感じでその他スタッフの方も丁寧なご対応でスムーズに終わりました。また機会があれば是非こちらを使いたいと思います。値段も大手の会社よりお安くなりました。
44,2023-04-21,全てに，対応がわるい,3.5,値引きに関しては，これ以下は，あり得ないと言われた。搬出に関しては、作業員も３人と聞いていたが実働は二人搬入に関しては，乱暴すぎて、家具に傷が入ったり、冷蔵庫にへこみが増えたりした。テーブルの天板の梱包に、足跡あり修繕してくれると言うものの、10日余りの日数、連絡なし、こちらから何度か連絡する有様、ダンボールについても，引き取り連絡しても取りにも来ず。近くの集積場に自分で持ち込んだ。安かろう（安くはないが）、悪かろう2度とここは使わない
38,2023-04-23,騙された感覚になった,2.5,①追加料金が高い。完璧にやって頂くことが決まってから見積もりをだしてもらえばよかった。②作業をした従業員の方がとても感じが悪い。私の移動中に「まだ到着しないのか」と催促され、イライラを態度にだされて怖かった（簡単な掃除をしてから移動することは伝えてあった。非常識な移動時間では無い）。怖かったので家具にガムテープの跡がついていることを指摘出来なかったし、リーダーの方がムスッとした態度で荷物を下ろしていてバイトらしき人が可哀想だった。終わった後のチップを初めに渡さなくて本当によかった。③開封後のダンボールを引き取ってくれなかった。今回、割高でも大手に頼めばよかった（追加は高くてしなかったが、もし頼んでいたら大手より1万円以上高かった。例えば洗濯機のホースつなげるのが6000円かかるなど）後味の悪い引っ越しになってしまった。同僚で出向する人が結構いるが絶対に進めない。
39,2023-04-24,安かろう悪かろうです。,3.75,良かった点：他と比べて見積もりが安かった。他の業者さんは、電話見積もりの時点で高い見積もりだったので、ハートさんの見積もりを電話で聞き他の業者さんは脳から排除され一択となりました。悪かった点：電話及び訪問見積もりに来た方はすごく良い印象だったので、これは良い引っ越し業者さんに当たったと思いました、が、いろいろありました。こちらが初めて引っ越し業者さんに頼んだので、勝手が分らなかったのもありましたがまず、見積もり時点で正確な見積もりを出さないと運ぶことができないと言ってくれていない、自分で用意したダンボール箱は運ぶ対象にならない、運ぶものが搬入できない場合はどう対処するのかとか最初に言ってくれていない。このため、自分でダンボールをかき集め詰め込んでいたものを引っ越し当日に運搬スタッフに「これはダメですね」と言われ冷や汗をかいた。（実際には多数運んでくれました、、ありがとうございます。）それから引っ越し先が２階のため階段が狭く、洗濯機と冷蔵庫がギリギリのサイズだということを営業さんには伝えていたが、運搬スタッフは「これは無理かもしれない」と言っていてこちらは伝えたと言ったが聞いてないみたいな返答をしていた。（実際には入ったけれど、かなりきつそうでした。ありがとうございます）それと（妻が頼み忘れた）見積もりにないパソコンを運んで欲しいと頼んだが「自分で梱包してないし見積もりに無いので無理ですね」と言われ、自分で運び、また、布団袋を業者指定の袋に入れていなかったのですべて自分で運ぶ羽目になり、かなりの数を自分で何度も往復して運びました。車で、４０分くらいの距離だから良かったものの大変な思いをした引っ越しでした。もっと事前に調べておくことが肝心でしたし、もっと多数の業者に訪問見積もりをお願いすればこんなに苦労しなかったのでは、、と今では思っています。
30,2023-04-27,不明点があれば、私に聞いてくれたので安心した,5.0,他の引越し業者では県外の引越しということもあり10万円以上かかると言われたが、ハート引越しセンターは予想以上に安くて良かった。自転車を急遽運んで欲しいことを伝えると、迅速に対応し運んでくれた。引越し後の段ボールを一回無料で回収してくれて本当に助かった。
42,2023-04-29,荷物の運び出しと搬入がスムーズだった。,4.5,荷物の運び出しと搬入がスムーズだった。また見積もりに、関しても他社と比較した上で1番安く見積もってくれていたので良かったです。悪かった点は特にないように思いますが、事前にもらっていたダンボールに入りきらなかったものは見積もりとどのくらい乖離が出るのか分からなかったため、その点だけ不安でした。見積もりのさい、ダンボールの大きさが電子レンジ一個分と聞いていたが、大きさに差があるかもしれませんが私の電子レンジが入らなかったのは難儀でした。また傘や靴ベラ、自転車の空気入れなど、長さがあってかつ事前にもらうダンボールに入らないものについては見積もりの際に聞かれなかったので、そこだけ実際に支払った金額と相違しているので不満でした。荷物の搬出、搬入に関しては、一人暮らしの場合一時間もかからなかったため、その点は素晴らしいと思います。ですが、いつ荷物を預かりに来るのか時間が数日前にしか分からなかったのは、予定が立てずらく不便でした。
41,2023-04-29,コスパ重視の印象でした。,4.75,○良かった点諸事情により、作業時間を変更する必要があり、担当者様に電話でお願いしたところ、快く対応していただいた。作業も迅速で、荷物や家の床等に傷は無く、コスパだけでなく、クオリティも高かった。○悪かった点ありません。
43,2023-04-30,作業がスムーズ,5.0,何社か見積もりをしていただきましたが、他社に比べて料金が結果半額くらいでしたのでとても良かったです。事前に届けられる無料段ボールについて、こちらの日程が厳しい中でたいぶ融通利かせていただいたのでホント助かりました。引っ越し当日も追加で送ってもらいたい物をお願いした際も快く引き受けていただきとても感謝しています。上記したように、基本的に他者に比べて安価なように感じ、最終的には条件はもちろんあるものの、もともと提示された料金の半額になったので、また引っ越しするとなった時はお願いしたいと思います。
37,2023-04-30,対応がいいし、安い。,4.5,単身引越しですが、自分が考えていたお値段よりもだいぶ安く済んでよかった。受付の方の対応も丁寧でわかりやすかった。追加での荷物の依頼にも快く答えてくれて、更にサービス(追加分は加算なし)してもらえて助かりました。また機会があればまたお願いしたいと思います。
32,2023-05-26,スタッフがキビキビ働いていた…,3.25,良かった点スタッフがキビキビ働いていて、思ったより引っ越し時間が短かったので、助かった。他社に比べて、値引きが多く、引っ越し金額が安かった。悪かった点すぐ必要，すぐ開けると書いてあるダンボールが、奥や下の方に積まれていたので、必要なダンボールを探すのに、手間取り困った。養生がされていなかった。金額が安いので、仕方がないのかなと思うが、初めにそのような説明がなかった。養生をしないなら、説明はあった方がよいと思う。結果的にぶつかったりしていないので、よかったが。感想多少不満に思うことはあったが、金額か安かったので，全体的にはまあ良かったと思う。
36,2023-05-28,安くて丁寧でコスパが良い,5.0,・当初予定していた見積もり外のものも、いざ引越しが始まるとアレもコレも運んで欲しいなぁ、と思っていたが見積もり外だし、後の予定もあるだろうから追加ではお願いしにくいなぁと悩んでいたら、コレもですよね？？一緒に運んでおきましょうか？と、声を掛けてくれて凄く助かりました。もちろんお願いしたら快く運んでくれました。・あと、引越し前の養生がもの凄く丁寧で自分の家の引越しぐらい丁寧に品物を扱ってくれて、見ていてとても安心出来る引越しでした。・レイアウトについても、運び終わったあとやっぱりそっちじゃなくてこっちがいいなと思って、レイアウトの変更をお願いしたら、重い荷物でも快く対応してもらえました・2、3時間引越し時間を想定していたのですが思いのほか手際よく対応してもらって1時間足らずで終わってとても助かりました
31,2023-05-28,テキパキと仕事が早かったです,4.75,久々の引っ越しで私達がバタバタしていたところ、スタッフの皆さんが手際よく迅速に荷物を運搬してくださり、本当に助かりました。料金も値引き交渉で想定していたより安くで済みました。また機会がありましたら宜しくお願いいたします。
35,2023-05-29,てきぱきスピーディー,4.25,床•壁や運ぶ物にキズがつかないようにしっかり養生していただいて運び方にも気をつけてくれました。パーツが多いベッドフレームの解体と組立も素早く対応してくださりとっても助かりました。引越し日より2ヶ月前に見積もり依頼をして、平日のフリーで時間指定をしなかったのもあると思いますが、相場より2万円ほど安かったです。正直どこよりも安くしていただいたので不安もありましたが、丁寧で迅速な対応をしていただき安心感のある作業をしていただけて大満足です。ありがとうございました。
33,2023-05-29,きびきびしていた。,4.5,見積が速かったしできるできないをはっきりしていました5月で繁忙期ではないので1度で見積しますと言って考えている範囲の見積提示時間が比8時掛かった。また面積が小さくなるで、廃棄処理業者資格で、家具やベット、洗濯竿などの廃棄処理をしてもらったのが....大変に助かりましたし、しかもそれでも他者よりも安価であった。　これと比べて引越最大手の他社では、見積に時間がかかるし、信頼と金額のどちらを取るか等などのトークと、初期は壁養生材費用を見積提示、これを無料とします等、気に障るトークと高額見積を60%まで下げるような見積り提示した時点で、私的には「X」でした。
29,2023-05-29,作業員のクオリティが人によってバラバラ,3.75,出荷時の作業員は挨拶もなく印象が悪かった。恐らく上司の方が無口で何も言わずに家に入ってきて何も言わずに帰って行ったという感じでとても気分が悪かったです。ただ、金額交渉等への対応は良く、親切な会社だと思った。
34,2023-05-31,他の大手引越し業者より安価,4.5,他社と比較して安価でありながら一定以上のサービス水準は保障されている印象ですが、作業員の態度が荒いという話も時々見受けられます。実際に当たった作業員は特にそういった印象はありませんでしたが、中には気になられる人もいるようです。また、当初の予定より荷物の量が増えた場合は引き取ってもらえない荷物が発生するケースもありますので、荷物の内容に変更がある場合は頻繁に電話でコンタクトを取るのが良いでしょう。クレジットカードを利用する場合や、マイルを貯める場合はインターネットから番号を申請するフォームはないので、電話でのやり取りが必要になるのが要注意です。いずれにせよ極端に高いサービスを要求しないのであれば、リーズナブルに引越し出来る良い会社だと思います。
26,2023-06-18,明るい爽やかな印象,4.0,"当日搬入出来ない物がいくつかあり、追加で¥33,000かかった。訪問見積もりで家具などをみてもらっていたのに、当日作業員さんから運べない可能性があると言われた。営業担当の方の経験不足なのかと思います。追加料金はかかったものの、それでも他社よりは安く引っ越しが出来たと思うので、結果的には良いと思う。何よりも見積もりに来て下さった営業の方も、当日の作業の方も感じが良かったので気持ちよく引っ越しが出来た。引っ越し作業も家具の梱包も丁寧で作業も迅速だった。ダンボールや梱包資材も多めに用意してくれたので、十分に間に合った。一つ残念なのは、引っ越し時間などの連絡をくれる女性が用件を伝え終わると、こちらより先に電話をすぐに切るのが不快に感じた。2〜3回続いたので、電話応対の教育があまりされていないんだなと思った。"
25,2023-06-19,想像以上に丁寧でスピーディーな対応でした。,5.0,ダンボールや布団袋など必要なものは当然用意していた出来ました。不要な食器棚の引き取りも対応してくださり大変助かりました。また、あらかじめ引越し先に置いていた家具の移動もしていただくなど作業員さんの対応も良かったです。
20,2023-06-20,丁寧で的確でした,5.0,時間もあまりなかったところ、見積もりが明快でこちら側にいくつも提案があり、丁寧で的確に話をしていただけたので、大変スムーズに話が進みました。また無駄な費用がかからないで済むように考えて教えてもらえてもらえたり、こちらの都合で変更することがあっても快く対応して頂き安心してお任せすることが出来ました。金額的にも想定していた金額や他社の金額の半額くらいのご提案を頂き、目を疑いました。他社さんにも確認しましたが、「これは真似できないですね」と驚いていたので、迷わず契約しました。引っ越しに伴う費用がかさむ中思わぬ誤算で見積もりを取って良かったなぁと思います。
