,date,rate,comment,result
2520,2024-04-21,5.0,たくさんの情報を教えて頂き、且つ、高額で買取してもらいました。担当の方も丁寧で好感がもてました。,1
2521,2024-04-21,5.0,連絡は2番目だったが担当者が熱心で希望を良く聞き入れてくれた。,1
2522,2024-04-21,5.0,連絡が迅速で丁寧な対応だった。見積担当者も良く査定してくれたが１番目だったので思い切った価格提示は出来ないようだった。,0
2513,2024-04-21,1.7,査定額&担当の対応も素晴らしかったです。書類にミスがあり、訂正を以来しましたが、担当が訂正しておらず予定日に入金されませんでした。それにより担当が上司に代わりましたが、全て部下のせいに会社のこちらの事情は一切考慮せず会社のルールでしかし対応できないとの一点ばりでした。携帯SNSのやりとりが悪いらしく、LINEでやりとりしなかったのが悪いらしいですが、こちらはそんなことは一切言われていません。本社にも事情を連絡しましたが、結局店舗上司に丸投げでした。自分の会社のルールが大事みたいで、ミスによるこちらの事情などは一切考慮せずとにかくルールにのっとり逃げ切ればOKみたいです。高い査定は、ありがたいですが今回の対応で、次回とはならないですね。査定が高いとしてもおすすめは絶対にしません。,1
2547,2024-04-21,4.3,親切、わかりやすく丁寧な対応だったので。査定価格も良かったので。,1
2558,2024-04-21,5.0,電話の応対からとても丁寧で誠実さを感じました査定も素早く、最も高い金額を付けてくれたので気持ちよくお取引ができました,1
2549,2024-04-21,5.0,担当者の対応は良く、金額も頑張ってくれました。現車確認の日程もこちらの都合に合わせてくれて助かりました。,1
2575,2024-04-21,4.7,担当営業の方はとても親切で話しやすく、すごく頑張ってくれていました。査定額がこちらの希望額と合えばお願いしたかったです。最終的には残念な結果となりましたが、次に車を売るときもぜひ一度査定をお願いしたいです。,0
2576,2024-04-21,5.0,担当の方も丁寧で一生懸命で好感が持てました。車両を取りに来てくれた業者さんも親切丁寧で良かったです。初めてMOTAを利用しましたが3社に絞ってくれるのが助かります。機会があれば次回も頼もうと思います。,1
2577,2024-04-21,5.0,3社様の中で一番購入意欲が高く、対応も良いように感じました。,1
2578,2024-04-21,1.2,条件以上を出すと言っておきながら、価格すら提示しない、個人情報の写真は撮る、車の扱いは雑と最悪な業者でした。口コミが良い物に偏った印象ですが、個人的には理解できません,0
2579,2024-04-21,5.0,とても良く評価して貰えました。また、お願いしたいと思います。,1
2580,2024-04-21,4.3,金額的には頑張って頂き有難い事でした。交渉の順番や担当者の印象だけで決定した会社との差異はありませんでした。朝からラジオ様この度は口コミ投稿ありがとうございます。買取に至りませんでしたが、貴重なお時間を頂戴しありがとうございました。また機会がありましたら是非ともお声がけ下さいませ。ご利用頂きありがとうございました。,0
2581,2024-04-21,4.7,担当の櫻井様は感じが良い人です。他社さんとの相談も受け入れてくれました。,1
